Price,Cities,departure_time,arrival_time,layeover,Airline,Scraping_Time
" 15,314","Ranchi to New Delhi , 28 May",20:15,22:15,Non stop,Vistara,2021-05-07 11:13:16.256377
" 15,650","Ranchi to New Delhi , 28 May",13:30,15:30,Non stop,Air India,2021-05-07 11:13:16.256377
" 33,491","Ranchi to Mumbai , 28 May",13:30,21:15,1 stop via New Delhi,Air India,2021-05-07 11:13:39.602485
" 33,491","Ranchi to Mumbai , 28 May",13:30,21:35,"2 stop via New Delhi,Aurangabad",Air India,2021-05-07 11:13:39.602485
" 33,491","Ranchi to Mumbai , 28 May",13:30,22:10,1 stop via New Delhi,Air India,2021-05-07 11:13:39.602485
" 46,965","Ranchi to Mumbai , 28 May",13:30,09:40,"2 stop via New Delhi,Hyderabad",Air India,2021-05-07 11:13:39.602485
" 53,494","Ranchi to Mumbai , 28 May",13:30,08:35,"2 stop via New Delhi,Bengaluru",Air India,2021-05-07 11:13:39.602485
" 53,494","Ranchi to Mumbai , 28 May",13:30,10:35,"2 stop via New Delhi,Bengaluru",Air India,2021-05-07 11:13:39.602485
" 60,803","Ranchi to Mumbai , 28 May",13:30,23:25,"2 stop via New Delhi,Patna",Air India,2021-05-07 11:13:39.602485
" 34,085","Ranchi to Bengaluru , 28 May",13:30,23:55,1 stop via New Delhi,Air India,2021-05-07 11:14:02.629511
" 52,901","Ranchi to Bengaluru , 28 May",13:30,07:55,"2 stop via New Delhi,Mumbai",Air India,2021-05-07 11:14:02.629511
" 52,901","Ranchi to Bengaluru , 28 May",13:30,07:55,"3 stop via New Delhi,Aurangabad,Mumbai",Air India,2021-05-07 11:14:02.629511
" 52,901","Ranchi to Bengaluru , 28 May",13:30,07:55,"2 stop via New Delhi,Mumbai",Air India,2021-05-07 11:14:02.629511
" 52,901","Ranchi to Bengaluru , 28 May",13:30,11:10,"3 stop via New Delhi,Aurangabad,Mumbai",Air India,2021-05-07 11:14:02.629511
" 60,803","Ranchi to Bengaluru , 28 May",13:30,00:45,"2 stop via New Delhi,Patna",Air India,2021-05-07 11:14:02.629511
" 32,035","Ranchi to Hyderabad , 28 May",13:30,23:35,1 stop via New Delhi,Air India,2021-05-07 11:14:47.431635
" 48,421","Ranchi to Hyderabad , 28 May",13:30,07:15,"2 stop via New Delhi,Mumbai",Air India,2021-05-07 11:14:47.431635
" 48,421","Ranchi to Hyderabad , 28 May",13:30,07:15,"3 stop via New Delhi,Aurangabad,Mumbai",Air India,2021-05-07 11:14:47.431635
" 48,421","Ranchi to Hyderabad , 28 May",13:30,07:15,"2 stop via New Delhi,Mumbai",Air India,2021-05-07 11:14:47.431635
" 51,075","Ranchi to Hyderabad , 28 May",13:30,12:25,"4 stop via New Delhi,Bengaluru,Kolkata,Bhubaneswar",Air India,2021-05-07 11:14:47.431635
" 53,315","Ranchi to Hyderabad , 28 May",13:30,12:25,"3 stop via New Delhi,Kolkata,Bhubaneswar",Air India,2021-05-07 11:14:47.431635
" 34,275","Ranchi to Chennai , 28 May",13:30,23:35,1 stop via New Delhi,Air India,2021-05-07 11:15:33.008193
" 48,566","Ranchi to Chennai , 28 May",13:30,10:55,"2 stop via New Delhi,Mumbai",Air India,2021-05-07 11:15:33.008193
" 48,566","Ranchi to Chennai , 28 May",13:30,10:55,"3 stop via New Delhi,Aurangabad,Mumbai",Air India,2021-05-07 11:15:33.008193
" 48,566","Ranchi to Chennai , 28 May",13:30,10:55,"2 stop via New Delhi,Mumbai",Air India,2021-05-07 11:15:33.008193
" 30,389","Ranchi to Kolkata , 28 May",20:15,08:20,1 stop via New Delhi,Vistara,2021-05-07 11:16:17.211599
" 30,725","Ranchi to Kolkata , 28 May",13:30,22:20,1 stop via New Delhi,Air India,2021-05-07 11:16:17.211599
" 54,626","Ranchi to Kolkata , 28 May",13:30,08:05,"2 stop via New Delhi,Hyderabad",Air India,2021-05-07 11:16:17.211599
" 56,675","Ranchi to Kolkata , 28 May",13:30,08:20,"2 stop via New Delhi,Bengaluru",Air India,2021-05-07 11:16:17.211599
