Price,Cities,departure_time,arrival_time,layeover,Airline,Scraping_Time
" 23,188","Visakhapatnam to New Delhi , 30 May",17:55,20:25,Non stop,Air India,2021-05-10 10:46:42.329968
" 41,030","Visakhapatnam to New Delhi , 30 May",14:15,20:30,1 stop via Mumbai,Air India,2021-05-10 10:46:42.329968
" 41,030","Visakhapatnam to New Delhi , 30 May",14:15,21:15,1 stop via Mumbai,Air India,2021-05-10 10:46:42.329968
" 23,188","Visakhapatnam to Mumbai , 30 May",14:15,16:25,Non stop,Air India,2021-05-10 10:47:02.071716
" 41,030","Visakhapatnam to Mumbai , 30 May",17:55,09:05,1 stop via New Delhi,Air India,2021-05-10 10:47:02.071716
" 41,030","Visakhapatnam to Mumbai , 30 May",17:55,10:10,1 stop via New Delhi,Air India,2021-05-10 10:47:02.071716
" 54,504","Visakhapatnam to Mumbai , 30 May",17:55,23:30,"2 stop via New Delhi,Hyderabad",Air India,2021-05-10 10:47:02.071716
" 56,889","Visakhapatnam to Mumbai , 30 May",17:55,17:05,"2 stop via New Delhi,Chennai",Air India,2021-05-10 10:47:02.071716
" 63,945","Visakhapatnam to Mumbai , 30 May",17:55,13:25,"2 stop via New Delhi,Lucknow",Air India,2021-05-10 10:47:02.071716
" 41,624","Visakhapatnam to Bengaluru , 30 May",17:55,08:55,1 stop via New Delhi,Air India,2021-05-10 10:47:06.116163
" 60,854","Visakhapatnam to Bengaluru , 30 May",17:55,16:45,"3 stop via New Delhi,Surat,Kolkata",Air India,2021-05-10 10:47:06.116163
" 60,854","Visakhapatnam to Bengaluru , 30 May",17:55,16:45,"2 stop via New Delhi,Kolkata",Air India,2021-05-10 10:47:06.116163
" 38,118","Visakhapatnam to Hyderabad , 30 May",14:15,20:45,1 stop via Mumbai,Air India,2021-05-10 10:47:29.086518
" 39,574","Visakhapatnam to Hyderabad , 30 May",17:55,10:30,1 stop via New Delhi,Air India,2021-05-10 10:47:29.086518
" 57,416","Visakhapatnam to Hyderabad , 30 May",14:15,10:30,"2 stop via Mumbai,New Delhi",Air India,2021-05-10 10:47:29.086518
" 57,416","Visakhapatnam to Hyderabad , 30 May",14:15,10:30,"2 stop via Mumbai,New Delhi",Air India,2021-05-10 10:47:29.086518
" 60,854","Visakhapatnam to Hyderabad , 30 May",17:55,21:15,"3 stop via New Delhi,Surat,Kolkata",Air India,2021-05-10 10:47:29.086518
" 60,854","Visakhapatnam to Hyderabad , 30 May",17:55,21:15,"2 stop via New Delhi,Kolkata",Air India,2021-05-10 10:47:29.086518
" 41,814","Visakhapatnam to Chennai , 30 May",17:55,08:55,1 stop via New Delhi,Air India,2021-05-10 10:47:51.764541
" 56,564","Visakhapatnam to Chennai , 30 May",17:55,22:35,"2 stop via New Delhi,Hyderabad",Air India,2021-05-10 10:47:51.764541
" 60,854","Visakhapatnam to Chennai , 30 May",17:55,17:05,"2 stop via New Delhi,Kolkata",Air India,2021-05-10 10:47:51.764541
" 60,854","Visakhapatnam to Chennai , 30 May",17:55,17:05,"3 stop via New Delhi,Surat,Kolkata",Air India,2021-05-10 10:47:51.764541
" 38,264","Visakhapatnam to Kolkata , 30 May",17:55,09:00,1 stop via New Delhi,Air India,2021-05-10 10:48:14.580021
" 38,264","Visakhapatnam to Kolkata , 30 May",17:55,11:05,"2 stop via New Delhi,Surat",Air India,2021-05-10 10:48:14.580021
" 56,105","Visakhapatnam to Kolkata , 30 May",14:15,09:00,"2 stop via Mumbai,New Delhi",Air India,2021-05-10 10:48:14.580021
" 56,105","Visakhapatnam to Kolkata , 30 May",14:15,09:00,"2 stop via Mumbai,New Delhi",Air India,2021-05-10 10:48:14.580021
" 56,105","Visakhapatnam to Kolkata , 30 May",14:15,11:05,"3 stop via Mumbai,New Delhi,Surat",Air India,2021-05-10 10:48:14.580021
