Price,Cities,departure_time,arrival_time,layeover,Airline,Scraping_Time
" 13,976","New Delhi to Mumbai , 21 May",12:50,15:00,Non stop,Vistara,2021-05-07 17:26:32.939566
" 13,976","New Delhi to Mumbai , 21 May",15:30,17:40,Non stop,Vistara,2021-05-07 17:26:32.939566
" 18,232","New Delhi to Mumbai , 21 May",07:00,09:05,Non stop,Air India,2021-05-07 17:26:32.939566
" 18,232","New Delhi to Mumbai , 21 May",08:00,10:10,Non stop,Air India,2021-05-07 17:26:32.939566
" 18,232","New Delhi to Mumbai , 21 May",10:40,12:50,Non stop,Air India,2021-05-07 17:26:32.939566
" 18,232","New Delhi to Mumbai , 21 May",20:00,22:10,Non stop,Air India,2021-05-07 17:26:32.939566
" 18,232","New Delhi to Mumbai , 21 May",09:00,11:15,Non stop,Air India,2021-05-07 17:26:32.939566
" 18,232","New Delhi to Mumbai , 21 May",19:00,21:15,Non stop,Air India,2021-05-07 17:26:32.939566
" 18,232","New Delhi to Mumbai , 21 May",15:05,18:15,1 stop via Indore,Air India,2021-05-07 17:26:32.939566
" 18,232","New Delhi to Mumbai , 21 May",17:50,21:35,1 stop via Aurangabad,Air India,2021-05-07 17:26:32.939566
" 26,912","New Delhi to Mumbai , 21 May",10:15,15:40,1 stop via Varanasi,Air India,2021-05-07 17:26:32.939566
" 27,551","New Delhi to Mumbai , 21 May",13:20,18:20,1 stop via Varanasi,Vistara,2021-05-07 17:26:32.939566
" 31,705","New Delhi to Mumbai , 21 May",21:25,09:40,1 stop via Hyderabad,Air India,2021-05-07 17:26:32.939566
" 31,705","New Delhi to Mumbai , 21 May",09:45,23:30,1 stop via Hyderabad,Air India,2021-05-07 17:26:32.939566
" 31,705","New Delhi to Mumbai , 21 May",08:00,23:30,1 stop via Hyderabad,Air India,2021-05-07 17:26:32.939566
" 33,900","New Delhi to Mumbai , 21 May",06:50,19:45,1 stop via Kolkata,Air India,2021-05-07 17:26:32.939566
" 33,902","New Delhi to Mumbai , 21 May",07:30,13:00,1 stop via Kolkata,Vistara,2021-05-07 17:26:32.939566
