,Price,Cities,departure_time,arrival_time,layeover,Airline,Scraping_Time
0," 6,629","Port Blair to New Delhi , 28 May",08:55,13:50,1 stop via Kolkata,IndiGo,2021-05-10 14:03:18.085076
1," 6,629","Port Blair to New Delhi , 28 May",10:30,16:40,1 stop via Kolkata,Go Air,2021-05-10 14:03:18.085076
2," 6,631","Port Blair to New Delhi , 28 May",08:40,23:30,1 stop via Kolkata,Spicejet,2021-05-10 14:03:18.085076
3," 6,631","Port Blair to New Delhi , 28 May",08:40,08:45,1 stop via Kolkata,Spicejet,2021-05-10 14:03:18.085076
4," 6,682","Port Blair to New Delhi , 28 May",07:30,15:40,1 stop via Chennai,IndiGo,2021-05-10 14:03:18.085076
5," 6,682","Port Blair to New Delhi , 28 May",08:55,19:10,1 stop via Kolkata,IndiGo,2021-05-10 14:03:18.085076
6," 6,682","Port Blair to New Delhi , 28 May",08:55,20:15,1 stop via Kolkata,IndiGo,2021-05-10 14:03:18.085076
7," 8,364","Port Blair to New Delhi , 28 May",09:45,14:45,1 stop via Visakhapatnam,Air India,2021-05-10 14:03:18.085076
8," 14,769","Port Blair to New Delhi , 28 May",09:45,20:30,"2 stop via Visakhapatnam,Mumbai",Air India,2021-05-10 14:03:18.085076
9," 14,769","Port Blair to New Delhi , 28 May",09:45,21:15,"2 stop via Visakhapatnam,Mumbai",Air India,2021-05-10 14:03:18.085076
10," 7,177","Port Blair to Mumbai , 28 May",10:50,15:35,1 stop via Chennai,Go Air,2021-05-10 14:03:45.011875
11," 7,178","Port Blair to Mumbai , 28 May",08:55,17:50,"2 stop via Kolkata,New Delhi",IndiGo,2021-05-10 14:03:45.011875
12," 7,178","Port Blair to Mumbai , 28 May",08:55,18:35,1 stop via Kolkata,IndiGo,2021-05-10 14:03:45.011875
13," 7,178","Port Blair to Mumbai , 28 May",08:55,23:00,"2 stop via Kolkata,New Delhi",IndiGo,2021-05-10 14:03:45.011875
14," 7,179","Port Blair to Mumbai , 28 May",08:40,22:15,1 stop via Kolkata,Spicejet,2021-05-10 14:03:45.011875
15," 7,179","Port Blair to Mumbai , 28 May",08:40,12:00,1 stop via Kolkata,Spicejet,2021-05-10 14:03:45.011875
16," 8,131","Port Blair to Mumbai , 28 May",07:30,17:40,1 stop via Chennai,IndiGo,2021-05-10 14:03:45.011875
17," 9,330","Port Blair to Mumbai , 28 May",09:45,21:15,"2 stop via Visakhapatnam,New Delhi",Air India,2021-05-10 14:03:45.011875
18," 9,330","Port Blair to Mumbai , 28 May",09:45,21:35,"3 stop via Visakhapatnam,New Delhi,Aurangabad",Air India,2021-05-10 14:03:45.011875
19," 9,330","Port Blair to Mumbai , 28 May",09:45,22:10,"2 stop via Visakhapatnam,New Delhi",Air India,2021-05-10 14:03:45.011875
20," 10,144","Port Blair to Mumbai , 28 May",10:30,22:30,1 stop via Kolkata,Go Air,2021-05-10 14:03:45.011875
21," 10,464","Port Blair to Mumbai , 28 May",09:45,16:25,1 stop via Visakhapatnam,Air India,2021-05-10 14:03:45.011875
22," 5,948","Port Blair to Bengaluru , 28 May",08:55,16:55,1 stop via Kolkata,IndiGo,2021-05-10 14:04:08.574513
23," 5,948","Port Blair to Bengaluru , 28 May",07:30,17:45,1 stop via Chennai,IndiGo,2021-05-10 14:04:08.574513
24," 5,948","Port Blair to Bengaluru , 28 May",08:55,20:20,1 stop via Kolkata,IndiGo,2021-05-10 14:04:08.574513
25," 5,948","Port Blair to Bengaluru , 28 May",08:55,21:05,1 stop via Kolkata,IndiGo,2021-05-10 14:04:08.574513
26," 7,420","Port Blair to Bengaluru , 28 May",10:50,17:45,1 stop via Chennai,"Go Air, IndiGo",2021-05-10 14:04:08.574513
27," 7,420","Port Blair to Bengaluru , 28 May",10:50,18:55,1 stop via Chennai,"Go Air, IndiGo",2021-05-10 14:04:08.574513
28," 13,005","Port Blair to Bengaluru , 28 May",09:45,07:55,"4 stop via Visakhapatnam,New Delhi,Aurangabad,Mumbai",Air India,2021-05-10 14:04:08.574513
29," 13,005","Port Blair to Bengaluru , 28 May",09:45,07:55,"3 stop via Visakhapatnam,New Delhi,Mumbai",Air India,2021-05-10 14:04:08.574513
30," 13,005","Port Blair to Bengaluru , 28 May",09:45,07:55,"3 stop via Visakhapatnam,New Delhi,Mumbai",Air India,2021-05-10 14:04:08.574513
31," 13,005","Port Blair to Bengaluru , 28 May",09:45,11:10,"3 stop via Visakhapatnam,New Delhi,Mumbai",Air India,2021-05-10 14:04:08.574513
32," 13,005","Port Blair to Bengaluru , 28 May",09:45,11:10,"4 stop via Visakhapatnam,New Delhi,Aurangabad,Mumbai",Air India,2021-05-10 14:04:08.574513
33," 13,929","Port Blair to Bengaluru , 28 May",09:45,23:55,"2 stop via Visakhapatnam,New Delhi",Air India,2021-05-10 14:04:08.574513
