Price,Cities,departure_time,arrival_time,layeover,Airline,Scraping_Time
" 6,159","New Delhi to Mumbai , 15 May",12:50,15:00,Non stop,Vistara,2021-05-12 12:23:00.103159
" 6,159","New Delhi to Mumbai , 15 May",15:30,17:40,Non stop,Vistara,2021-05-12 12:23:00.103159
" 5,326","New Delhi to Mumbai , 15 May",07:00,15:05,1 stop via Dehradun,Spicejet,2021-05-12 12:23:00.103159
" 5,326","New Delhi to Mumbai , 15 May",18:50,15:05,1 stop via Dehradun,Spicejet,2021-05-12 12:23:00.103159
" 5,595","New Delhi to Mumbai , 15 May",07:20,09:35,Non stop,Spicejet,2021-05-12 12:23:00.103159
" 5,595","New Delhi to Mumbai , 15 May",18:45,21:05,Non stop,Spicejet,2021-05-12 12:23:00.103159
" 5,595","New Delhi to Mumbai , 15 May",19:45,22:05,Non stop,Spicejet,2021-05-12 12:23:00.103159
" 6,663","New Delhi to Bengaluru , 15 May",14:15,17:05,Non stop,Vistara,2021-05-12 12:23:47.133051
" 6,626","New Delhi to Bengaluru , 15 May",07:00,12:45,1 stop via Goa,Spicejet,2021-05-12 12:23:47.133051
" 6,626","New Delhi to Bengaluru , 15 May",07:25,13:20,1 stop via Patna,Spicejet,2021-05-12 12:23:47.133051
" 6,855","New Delhi to Bengaluru , 15 May",06:15,08:50,Non stop,Spicejet,2021-05-12 12:23:47.133051
" 6,855","New Delhi to Bengaluru , 15 May",20:05,22:55,Non stop,Spicejet,2021-05-12 12:23:47.133051
" 6,663","New Delhi to Chennai , 15 May",13:30,16:20,Non stop,Vistara,2021-05-12 12:24:56.800347
" 6,625","New Delhi to Chennai , 15 May",15:10,23:10,1 stop via Patna,Spicejet,2021-05-12 12:24:56.800347
" 6,625","New Delhi to Chennai , 15 May",08:35,16:50,1 stop via Goa,Spicejet,2021-05-12 12:24:56.800347
" 6,625","New Delhi to Chennai , 15 May",07:00,16:50,1 stop via Goa,Spicejet,2021-05-12 12:24:56.800347
" 6,625","New Delhi to Chennai , 15 May",20:20,06:55,1 stop via Hyderabad,Spicejet,2021-05-12 12:24:56.800347
" 6,855","New Delhi to Chennai , 15 May",18:55,21:35,Non stop,Spicejet,2021-05-12 12:24:56.800347
" 6,855","New Delhi to Chennai , 15 May",06:10,09:10,Non stop,Spicejet,2021-05-12 12:24:56.800347
" 5,319","New Delhi to Kolkata , 15 May",06:15,08:20,Non stop,Vistara,2021-05-12 12:25:37.454692
" 5,369","New Delhi to Kolkata , 15 May",09:25,14:20,1 stop via Bagdogra,Spicejet,2021-05-12 12:25:37.454692
" 5,369","New Delhi to Kolkata , 15 May",11:10,18:05,1 stop via Darbhanga,Spicejet,2021-05-12 12:25:37.454692
" 5,369","New Delhi to Kolkata , 15 May",13:10,10:40,1 stop via Bagdogra,Spicejet,2021-05-12 12:25:37.454692
" 5,595","New Delhi to Kolkata , 15 May",18:20,20:30,Non stop,Spicejet,2021-05-12 12:25:37.454692
" 5,595","New Delhi to Kolkata , 15 May",05:30,08:05,Non stop,Spicejet,2021-05-12 12:25:37.454692
" 5,685","New Delhi to Kolkata , 15 May",13:10,18:05,1 stop via Darbhanga,Spicejet,2021-05-12 12:25:37.454692
" 7,895","New Delhi to Kochi , 15 May",15:40,18:50,Non stop,Vistara,2021-05-12 12:25:54.424861
" 5,669","New Delhi to Kochi , 15 May",07:20,20:05,1 stop via Mumbai,Spicejet,2021-05-12 12:25:54.424861
" 6,663","New Delhi to Goa , 15 May",11:10,13:50,Non stop,Vistara,2021-05-12 12:26:09.726392
" 6,931","New Delhi to Goa , 15 May",06:15,11:05,1 stop via Bengaluru,Spicejet,2021-05-12 12:26:09.726392
" 6,931","New Delhi to Goa , 15 May",07:20,13:00,1 stop via Mumbai,Spicejet,2021-05-12 12:26:09.726392
" 6,931","New Delhi to Goa , 15 May",20:20,07:40,1 stop via Hyderabad,Spicejet,2021-05-12 12:26:09.726392
" 6,931","New Delhi to Goa , 15 May",05:45,17:30,1 stop via Ahmedabad,Spicejet,2021-05-12 12:26:09.726392
" 6,931","New Delhi to Goa , 15 May",20:05,11:05,1 stop via Bengaluru,Spicejet,2021-05-12 12:26:09.726392
