Price,Cities,departure_time,arrival_time,layeover,Airline,Scraping_Time
" 15,314","Ranchi to New Delhi , 20 May",20:15,22:15,Non stop,Vistara,2021-05-06 19:54:02.025907
" 15,650","Ranchi to New Delhi , 20 May",13:30,15:30,Non stop,Air India,2021-05-06 19:54:02.025907
" 33,491","Ranchi to Mumbai , 20 May",13:30,21:15,1 stop via New Delhi,Air India,2021-05-06 19:54:19.268700
" 33,491","Ranchi to Mumbai , 20 May",13:30,22:10,1 stop via New Delhi,Air India,2021-05-06 19:54:19.268700
" 46,965","Ranchi to Mumbai , 20 May",13:30,09:40,"2 stop via New Delhi,Hyderabad",Air India,2021-05-06 19:54:19.268700
" 48,824","Ranchi to Mumbai , 20 May",20:15,13:00,"2 stop via New Delhi,Kolkata",Vistara,2021-05-06 19:54:19.268700
" 48,824","Ranchi to Mumbai , 20 May",20:15,20:20,"2 stop via New Delhi,Kolkata",Vistara,2021-05-06 19:54:19.268700
" 53,494","Ranchi to Mumbai , 20 May",13:30,08:35,"2 stop via New Delhi,Bengaluru",Air India,2021-05-06 19:54:19.268700
" 53,494","Ranchi to Mumbai , 20 May",13:30,10:35,"2 stop via New Delhi,Bengaluru",Air India,2021-05-06 19:54:19.268700
" 60,803","Ranchi to Mumbai , 20 May",13:30,23:25,"2 stop via New Delhi,Patna",Air India,2021-05-06 19:54:19.268700
" 34,085","Ranchi to Bengaluru , 20 May",13:30,23:55,1 stop via New Delhi,Air India,2021-05-06 19:54:25.341936
" 47,906","Ranchi to Bengaluru , 20 May",13:30,11:20,"3 stop via New Delhi,Chennai,Hyderabad",Air India,2021-05-06 19:54:25.341936
" 49,026","Ranchi to Bengaluru , 20 May",13:30,11:20,"2 stop via New Delhi,Hyderabad",Air India,2021-05-06 19:54:25.341936
" 52,901","Ranchi to Bengaluru , 20 May",13:30,07:55,"2 stop via New Delhi,Mumbai",Air India,2021-05-06 19:54:25.341936
" 52,901","Ranchi to Bengaluru , 20 May",13:30,07:55,"2 stop via New Delhi,Mumbai",Air India,2021-05-06 19:54:25.341936
" 52,901","Ranchi to Bengaluru , 20 May",13:30,11:10,"2 stop via New Delhi,Mumbai",Air India,2021-05-06 19:54:25.341936
" 60,803","Ranchi to Bengaluru , 20 May",13:30,00:45,"2 stop via New Delhi,Patna",Air India,2021-05-06 19:54:25.341936
" 32,035","Ranchi to Hyderabad , 20 May",13:30,23:35,1 stop via New Delhi,Air India,2021-05-06 19:54:41.980700
" 48,421","Ranchi to Hyderabad , 20 May",13:30,07:15,"2 stop via New Delhi,Mumbai",Air India,2021-05-06 19:54:41.980700
" 48,421","Ranchi to Hyderabad , 20 May",13:30,07:15,"2 stop via New Delhi,Mumbai",Air India,2021-05-06 19:54:41.980700
" 51,075","Ranchi to Hyderabad , 20 May",13:30,09:45,"3 stop via New Delhi,Bengaluru,Chennai",Air India,2021-05-06 19:54:41.980700
" 51,266","Ranchi to Hyderabad , 20 May",13:30,09:45,"2 stop via New Delhi,Chennai",Air India,2021-05-06 19:54:41.980700
" 34,275","Ranchi to Chennai , 20 May",13:30,23:35,1 stop via New Delhi,Air India,2021-05-06 19:54:47.936372
" 47,715","Ranchi to Chennai , 20 May",13:30,08:05,"2 stop via New Delhi,Bengaluru",Air India,2021-05-06 19:54:47.936372
" 48,566","Ranchi to Chennai , 20 May",13:30,10:55,"2 stop via New Delhi,Mumbai",Air India,2021-05-06 19:54:47.936372
" 48,566","Ranchi to Chennai , 20 May",13:30,10:55,"2 stop via New Delhi,Mumbai",Air India,2021-05-06 19:54:47.936372
" 30,389","Ranchi to Kolkata , 20 May",20:15,09:35,1 stop via New Delhi,Vistara,2021-05-06 19:55:04.486651
" 30,725","Ranchi to Kolkata , 20 May",13:30,22:20,1 stop via New Delhi,Air India,2021-05-06 19:55:04.486651
" 56,675","Ranchi to Kolkata , 20 May",13:30,13:30,"2 stop via New Delhi,Bengaluru",Air India,2021-05-06 19:55:04.486651
" 56,866","Ranchi to Kolkata , 20 May",13:30,13:50,"2 stop via New Delhi,Chennai",Air India,2021-05-06 19:55:04.486651
" 45,397","Ranchi to Goa , 20 May",13:30,06:50,"2 stop via New Delhi,Mumbai",Air India,2021-05-06 19:55:25.553486
" 45,397","Ranchi to Goa , 20 May",13:30,06:50,"2 stop via New Delhi,Mumbai",Air India,2021-05-06 19:55:25.553486
" 29,794","Ranchi to Guwahati , 20 May",20:15,12:05,1 stop via New Delhi,Vistara,2021-05-06 19:55:48.440874
" 26,660","Ranchi to Lucknow , 20 May",20:15,14:50,1 stop via New Delhi,Vistara,2021-05-06 19:56:03.479297
" 27,096","Ranchi to Lucknow , 20 May",13:30,19:40,1 stop via New Delhi,Air India,2021-05-06 19:56:03.479297
" 62,802","Ranchi to Lucknow , 20 May",13:30,10:30,"2 stop via New Delhi,Mumbai",Air India,2021-05-06 19:56:03.479297
" 62,802","Ranchi to Lucknow , 20 May",13:30,10:30,"2 stop via New Delhi,Mumbai",Air India,2021-05-06 19:56:03.479297
