Price,Cities,departure_time,arrival_time,layeover,Airline,Scraping_Time
" 36,024","Visakhapatnam to Raipur , 22 May",12:30,18:10,1 stop via New Delhi,Air India,2021-05-08 09:43:07.032003
" 61,896","Visakhapatnam to Raipur , 22 May",17:55,11:50,"2 stop via New Delhi,Mumbai",Air India,2021-05-08 09:43:07.032003
" 61,896","Visakhapatnam to Raipur , 22 May",12:30,11:50,"2 stop via New Delhi,Mumbai",Air India,2021-05-08 09:43:07.032003
" 61,380","Visakhapatnam to Mangalore , 22 May",17:55,12:00,"2 stop via New Delhi,Mumbai",Air India,2021-05-08 09:43:51.188371
" 64,326","Visakhapatnam to Port Blair , 22 May",12:30,07:20,"2 stop via New Delhi,Chennai",Air India,2021-05-08 09:44:13.606028
" 64,740","Visakhapatnam to Port Blair , 22 May",17:55,09:05,1 stop via New Delhi,Air India,2021-05-08 09:44:13.606028
" 82,582","Visakhapatnam to Port Blair , 22 May",14:15,09:05,"2 stop via Mumbai,New Delhi",Air India,2021-05-08 09:44:13.606028
" 82,582","Visakhapatnam to Port Blair , 22 May",14:15,09:05,"2 stop via Mumbai,New Delhi",Air India,2021-05-08 09:44:13.606028
" 36,024","Visakhapatnam to Raipur , 23 May",12:30,18:10,1 stop via New Delhi,Air India,2021-05-08 09:45:21.783549
" 61,896","Visakhapatnam to Raipur , 23 May",17:55,11:50,"2 stop via New Delhi,Mumbai",Air India,2021-05-08 09:45:21.783549
" 61,896","Visakhapatnam to Raipur , 23 May",12:30,11:50,"2 stop via New Delhi,Mumbai",Air India,2021-05-08 09:45:21.783549
" 61,380","Visakhapatnam to Mangalore , 23 May",17:55,12:00,"2 stop via New Delhi,Mumbai",Air India,2021-05-08 09:45:44.682363
" 64,326","Visakhapatnam to Port Blair , 23 May",12:30,07:20,"2 stop via New Delhi,Chennai",Air India,2021-05-08 09:46:07.541528
" 64,740","Visakhapatnam to Port Blair , 23 May",17:55,09:00,1 stop via New Delhi,Air India,2021-05-08 09:46:07.541528
" 82,582","Visakhapatnam to Port Blair , 23 May",14:15,09:00,"2 stop via Mumbai,New Delhi",Air India,2021-05-08 09:46:07.541528
" 82,582","Visakhapatnam to Port Blair , 23 May",14:15,09:00,"2 stop via Mumbai,New Delhi",Air India,2021-05-08 09:46:07.541528
" 36,024","Visakhapatnam to Raipur , 24 May",12:30,18:10,1 stop via New Delhi,Air India,2021-05-08 09:47:12.553838
" 61,896","Visakhapatnam to Raipur , 24 May",12:30,11:50,"2 stop via New Delhi,Mumbai",Air India,2021-05-08 09:47:12.553838
" 64,326","Visakhapatnam to Port Blair , 24 May",12:30,07:20,"2 stop via New Delhi,Chennai",Air India,2021-05-08 09:47:57.964568
" 82,582","Visakhapatnam to Port Blair , 24 May",14:15,09:05,"2 stop via Mumbai,New Delhi",Air India,2021-05-08 09:47:57.964568
" 82,582","Visakhapatnam to Port Blair , 24 May",14:15,09:05,"2 stop via Mumbai,New Delhi",Air India,2021-05-08 09:47:57.964568
" 36,024","Visakhapatnam to Raipur , 25 May",12:30,18:10,1 stop via New Delhi,Air India,2021-05-08 09:49:05.496644
" 61,896","Visakhapatnam to Raipur , 25 May",17:55,11:50,"2 stop via New Delhi,Mumbai",Air India,2021-05-08 09:49:05.496644
" 61,896","Visakhapatnam to Raipur , 25 May",12:30,11:50,"2 stop via New Delhi,Mumbai",Air India,2021-05-08 09:49:05.496644
" 61,380","Visakhapatnam to Mangalore , 25 May",17:55,12:00,"2 stop via New Delhi,Mumbai",Air India,2021-05-08 09:49:28.306930
" 64,326","Visakhapatnam to Port Blair , 25 May",12:30,07:20,"2 stop via New Delhi,Chennai",Air India,2021-05-08 09:49:51.009305
" 64,740","Visakhapatnam to Port Blair , 25 May",17:55,09:05,1 stop via New Delhi,Air India,2021-05-08 09:49:51.009305
" 82,582","Visakhapatnam to Port Blair , 25 May",14:15,09:05,"2 stop via Mumbai,New Delhi",Air India,2021-05-08 09:49:51.009305
" 97,411","Visakhapatnam to Port Blair , 25 May",14:15,09:05,"2 stop via Mumbai,New Delhi",Air India,2021-05-08 09:49:51.009305
" 36,024","Visakhapatnam to Raipur , 26 May",12:30,18:10,1 stop via New Delhi,Air India,2021-05-08 09:50:58.116564
" 61,896","Visakhapatnam to Raipur , 26 May",12:30,11:50,"2 stop via New Delhi,Mumbai",Air India,2021-05-08 09:50:58.116564
" 64,326","Visakhapatnam to Port Blair , 26 May",12:30,07:20,"2 stop via New Delhi,Chennai",Air India,2021-05-08 09:51:40.879180
" 82,582","Visakhapatnam to Port Blair , 26 May",14:15,09:00,"2 stop via Mumbai,New Delhi",Air India,2021-05-08 09:51:40.879180
" 82,582","Visakhapatnam to Port Blair , 26 May",14:15,09:00,"2 stop via Mumbai,New Delhi",Air India,2021-05-08 09:51:40.879180
