Price,Cities,departure_time,arrival_time,layeover,Airline,Scraping_Time
" 33,335","Lucknow to Kochi , 23 May",08:55,17:20,1 stop via New Delhi,Air India,2021-05-08 14:26:38.247302
" 52,307","Lucknow to Kochi , 23 May",20:15,19:15,"2 stop via New Delhi,Mumbai",Air India,2021-05-08 14:26:38.247302
" 52,307","Lucknow to Kochi , 23 May",20:15,19:15,"2 stop via New Delhi,Mumbai",Air India,2021-05-08 14:26:38.247302
" 52,307","Lucknow to Kochi , 23 May",20:15,19:15,"2 stop via New Delhi,Mumbai",Air India,2021-05-08 14:26:38.247302
" 52,330","Lucknow to Kochi , 23 May",11:05,19:15,1 stop via Mumbai,Air India,2021-05-08 14:26:38.247302
" 71,739","Lucknow to Kochi , 23 May",17:20,19:15,"2 stop via Bengaluru,Mumbai",Air India,2021-05-08 14:26:38.247302
" 41,186","Lucknow to Goa , 23 May",08:55,14:40,1 stop via New Delhi,Air India,2021-05-08 14:27:23.777910
" 28,597","Lucknow to Pune , 23 May",08:55,18:10,1 stop via New Delhi,Air India,2021-05-08 14:28:09.230647
" 28,597","Lucknow to Pune , 23 May",20:15,08:40,1 stop via New Delhi,Air India,2021-05-08 14:28:09.230647
" 64,303","Lucknow to Pune , 23 May",11:05,08:40,"2 stop via Mumbai,New Delhi",Air India,2021-05-08 14:28:09.230647
" 64,303","Lucknow to Pune , 23 May",11:05,08:40,"3 stop via Mumbai,Aurangabad,New Delhi",Air India,2021-05-08 14:28:09.230647
" 64,303","Lucknow to Pune , 23 May",11:05,08:40,"2 stop via Mumbai,New Delhi",Air India,2021-05-08 14:28:09.230647
" 64,303","Lucknow to Pune , 23 May",11:05,08:40,"2 stop via Mumbai,New Delhi",Air India,2021-05-08 14:28:09.230647
" 27,329","Lucknow to Guwahati , 23 May",20:15,12:10,1 stop via New Delhi,Air India,2021-05-08 14:28:59.417664
" 42,209","Lucknow to Guwahati , 23 May",20:15,11:05,"2 stop via New Delhi,Kolkata",Air India,2021-05-08 14:28:59.417664
" 50,067","Lucknow to Jaipur , 23 May",20:15,13:15,"2 stop via New Delhi,Mumbai",Air India,2021-05-08 14:30:06.147380
" 50,067","Lucknow to Jaipur , 23 May",20:15,13:15,"2 stop via New Delhi,Mumbai",Air India,2021-05-08 14:30:06.147380
" 59,050","Lucknow to Jaipur , 23 May",17:20,09:20,1 stop via Bengaluru,Air India,2021-05-08 14:30:06.147380
" 59,911","Lucknow to Jaipur , 23 May",15:25,09:20,"2 stop via New Delhi,Bengaluru","Vistara, Air India",2021-05-08 14:30:06.147380
" 60,011","Lucknow to Jaipur , 23 May",08:55,09:20,"2 stop via New Delhi,Bengaluru",Air India,2021-05-08 14:30:06.147380
" 95,717","Lucknow to Jaipur , 23 May",11:05,09:20,"4 stop via Mumbai,Aurangabad,New Delhi,Bengaluru",Air India,2021-05-08 14:30:06.147380
" 95,717","Lucknow to Jaipur , 23 May",11:05,09:20,"3 stop via Mumbai,New Delhi,Bengaluru",Air India,2021-05-08 14:30:06.147380
" 27,477","Lucknow to Patna , 23 May",08:55,15:20,1 stop via New Delhi,Air India,2021-05-08 14:30:51.934096
" 27,477","Lucknow to Patna , 23 May",08:55,18:25,1 stop via New Delhi,Air India,2021-05-08 14:30:51.934096
" 44,990","Lucknow to Patna , 23 May",08:55,17:00,"2 stop via New Delhi,Amritsar",Air India,2021-05-08 14:30:51.934096
" 63,776","Lucknow to Patna , 23 May",17:20,15:20,"2 stop via Bengaluru,New Delhi",Air India,2021-05-08 14:30:51.934096
" 32,315","Lucknow to Thiruvananthapuram , 23 May",08:55,20:30,1 stop via New Delhi,Air India,2021-05-08 14:31:14.820671
" 29,605","Lucknow to Bhubaneswar , 23 May",08:55,20:55,1 stop via New Delhi,Air India,2021-05-08 14:31:37.277355
" 47,301","Lucknow to Bhubaneswar , 23 May",20:15,17:40,"3 stop via New Delhi,Kolkata,Surat",Air India,2021-05-08 14:31:37.277355
" 52,307","Lucknow to Bhubaneswar , 23 May",20:15,14:25,"2 stop via New Delhi,Mumbai",Air India,2021-05-08 14:31:37.277355
" 52,307","Lucknow to Bhubaneswar , 23 May",20:15,14:25,"2 stop via New Delhi,Mumbai",Air India,2021-05-08 14:31:37.277355
" 52,307","Lucknow to Bhubaneswar , 23 May",20:15,14:25,"2 stop via New Delhi,Mumbai",Air India,2021-05-08 14:31:37.277355
" 52,901","Lucknow to Bhubaneswar , 23 May",20:15,14:00,"2 stop via New Delhi,Bengaluru",Air India,2021-05-08 14:31:37.277355
" 56,469","Lucknow to Bagdogra , 23 May",17:20,13:15,"2 stop via Bengaluru,New Delhi",Air India,2021-05-08 14:32:15.580294
