,Price,Cities,departure_time,arrival_time,layeover,Airline,Scraping_Time
0," 4,428","New Delhi to Mumbai , 28 May",16:55,21:10,1 stop via Lucknow,Go Air,2021-05-09 21:08:10.595894
1," 4,428","New Delhi to Mumbai , 28 May",16:45,21:40,1 stop via Ahmedabad,Go Air,2021-05-09 21:08:10.595894
2," 4,428","New Delhi to Mumbai , 28 May",12:10,17:45,1 stop via Goa,IndiGo,2021-05-09 21:08:10.595894
3," 4,428","New Delhi to Mumbai , 28 May",16:30,22:10,1 stop via Lucknow,IndiGo,2021-05-09 21:08:10.595894
4," 4,428","New Delhi to Mumbai , 28 May",11:00,16:45,1 stop via Patna,Go Air,2021-05-09 21:08:10.595894
5," 4,428","New Delhi to Mumbai , 28 May",11:00,16:50,1 stop via Amritsar,IndiGo,2021-05-09 21:08:10.595894
6," 4,428","New Delhi to Mumbai , 28 May",12:00,17:50,1 stop via Lucknow,Go Air,2021-05-09 21:08:10.595894
7," 4,428","New Delhi to Mumbai , 28 May",05:20,11:15,1 stop via Srinagar,Go Air,2021-05-09 21:08:10.595894
8," 4,428","New Delhi to Mumbai , 28 May",10:00,15:55,1 stop via Varanasi,IndiGo,2021-05-09 21:08:10.595894
9," 4,428","New Delhi to Mumbai , 28 May",11:35,17:35,1 stop via Hyderabad,IndiGo,2021-05-09 21:08:10.595894
10," 4,428","New Delhi to Mumbai , 28 May",13:35,19:40,1 stop via Hyderabad,IndiGo,2021-05-09 21:08:10.595894
11," 4,428","New Delhi to Mumbai , 28 May",15:30,21:35,1 stop via Ranchi,Go Air,2021-05-09 21:08:10.595894
12," 4,428","New Delhi to Mumbai , 28 May",09:55,17:15,1 stop via Nagpur,IndiGo,2021-05-09 21:08:10.595894
13," 4,428","New Delhi to Mumbai , 28 May",09:45,17:35,1 stop via Hyderabad,IndiGo,2021-05-09 21:08:10.595894
14," 4,428","New Delhi to Mumbai , 28 May",05:35,14:20,1 stop via Hyderabad,AirAsia,2021-05-09 21:08:10.595894
15," 4,428","New Delhi to Mumbai , 28 May",09:25,18:15,1 stop via Srinagar,Go Air,2021-05-09 21:08:10.595894
16," 4,428","New Delhi to Mumbai , 28 May",20:50,06:20,1 stop via Bengaluru,AirAsia,2021-05-09 21:08:10.595894
17," 4,428","New Delhi to Mumbai , 28 May",20:10,06:35,1 stop via Ahmedabad,Spicejet,2021-05-09 21:08:10.595894
18," 4,428","New Delhi to Mumbai , 28 May",05:55,16:45,1 stop via Patna,Go Air,2021-05-09 21:08:10.595894
19," 4,428","New Delhi to Mumbai , 28 May",16:05,06:20,1 stop via Bengaluru,AirAsia,2021-05-09 21:08:10.595894
20," 4,429","New Delhi to Mumbai , 28 May",12:00,18:40,1 stop via Goa,Go Air,2021-05-09 21:08:10.595894
21," 4,429","New Delhi to Mumbai , 28 May",10:40,18:40,1 stop via Goa,Go Air,2021-05-09 21:08:10.595894
22," 4,694","New Delhi to Mumbai , 28 May",06:50,08:55,Non stop,Go Air,2021-05-09 21:08:10.595894
23," 4,694","New Delhi to Mumbai , 28 May",08:00,10:05,Non stop,Go Air,2021-05-09 21:08:10.595894
24," 4,694","New Delhi to Mumbai , 28 May",18:40,20:45,Non stop,Go Air,2021-05-09 21:08:10.595894
25," 4,694","New Delhi to Mumbai , 28 May",20:50,22:55,Non stop,Go Air,2021-05-09 21:08:10.595894
26," 4,695","New Delhi to Mumbai , 28 May",07:00,09:05,Non stop,Air India,2021-05-09 21:08:10.595894
27," 4,695","New Delhi to Mumbai , 28 May",15:45,17:50,Non stop,IndiGo,2021-05-09 21:08:10.595894
28," 4,695","New Delhi to Mumbai , 28 May",06:10,08:20,Non stop,IndiGo,2021-05-09 21:08:10.595894
29," 4,695","New Delhi to Mumbai , 28 May",08:00,10:10,Non stop,Air India,2021-05-09 21:08:10.595894
30," 5,728","New Delhi to Bengaluru , 28 May",10:30,15:25,1 stop via Ahmedabad,AirAsia,2021-05-09 21:08:56.271668
31," 5,728","New Delhi to Bengaluru , 28 May",15:25,20:45,1 stop via Pune,AirAsia,2021-05-09 21:08:56.271668
32," 5,728","New Delhi to Bengaluru , 28 May",12:40,18:15,1 stop via Goa,AirAsia,2021-05-09 21:08:56.271668
33," 5,728","New Delhi to Bengaluru , 28 May",07:00,12:45,1 stop via Goa,Spicejet,2021-05-09 21:08:56.271668
34," 5,728","New Delhi to Bengaluru , 28 May",07:25,13:20,1 stop via Patna,Spicejet,2021-05-09 21:08:56.271668
35," 5,728","New Delhi to Bengaluru , 28 May",11:55,18:15,1 stop via Goa,AirAsia,2021-05-09 21:08:56.271668
36," 5,728","New Delhi to Bengaluru , 28 May",07:30,13:55,1 stop via Guwahati,AirAsia,2021-05-09 21:08:56.271668
37," 5,728","New Delhi to Bengaluru , 28 May",12:35,19:05,1 stop via Kolkata,AirAsia,2021-05-09 21:08:56.271668
38," 5,728","New Delhi to Bengaluru , 28 May",04:55,11:30,1 stop via Kolkata,AirAsia,2021-05-09 21:08:56.271668
39," 5,728","New Delhi to Bengaluru , 28 May",10:05,18:10,1 stop via Bagdogra,AirAsia,2021-05-09 21:08:56.271668
40," 5,728","New Delhi to Bengaluru , 28 May",12:50,22:20,1 stop via Guwahati,AirAsia,2021-05-09 21:08:56.271668
41," 5,728","New Delhi to Bengaluru , 28 May",05:35,16:20,1 stop via Indore,AirAsia,2021-05-09 21:08:56.271668
42," 5,728","New Delhi to Bengaluru , 28 May",18:55,06:50,1 stop via Chennai,Spicejet,2021-05-09 21:08:56.271668
43," 5,728","New Delhi to Bengaluru , 28 May",05:45,21:20,1 stop via Jabalpur,Spicejet,2021-05-09 21:08:56.271668
44," 5,728","New Delhi to Bengaluru , 28 May",06:10,06:50,1 stop via Chennai,Spicejet,2021-05-09 21:08:56.271668
45," 5,728","New Delhi to Bengaluru , 28 May",05:45,08:05,1 stop via Ahmedabad,Spicejet,2021-05-09 21:08:56.271668
46," 5,729","New Delhi to Bengaluru , 28 May",12:35,17:35,1 stop via Patna,Go Air,2021-05-09 21:08:56.271668
47," 5,729","New Delhi to Bengaluru , 28 May",16:45,21:55,1 stop via Ahmedabad,Go Air,2021-05-09 21:08:56.271668
48," 5,729","New Delhi to Bengaluru , 28 May",11:00,17:35,1 stop via Patna,Go Air,2021-05-09 21:08:56.271668
49," 4,464","New Delhi to Hyderabad , 28 May",12:00,17:30,1 stop via Goa,Go Air,2021-05-09 21:09:36.405687
50," 4,464","New Delhi to Hyderabad , 28 May",10:40,17:30,1 stop via Goa,Go Air,2021-05-09 21:09:36.405687
51," 4,465","New Delhi to Hyderabad , 28 May",12:10,16:40,1 stop via Ahmedabad,IndiGo,2021-05-09 21:09:36.405687
52," 4,465","New Delhi to Hyderabad , 28 May",16:30,21:10,1 stop via Lucknow,IndiGo,2021-05-09 21:09:36.405687
53," 4,465","New Delhi to Hyderabad , 28 May",15:55,21:00,1 stop via Ranchi,IndiGo,2021-05-09 21:09:36.405687
54," 4,465","New Delhi to Hyderabad , 28 May",06:05,11:15,1 stop via Bhubaneswar,IndiGo,2021-05-09 21:09:36.405687
55," 4,465","New Delhi to Hyderabad , 28 May",14:50,20:40,1 stop via Jharsuguda,Spicejet,2021-05-09 21:09:36.405687
56," 4,465","New Delhi to Hyderabad , 28 May",06:10,12:05,1 stop via Mumbai,IndiGo,2021-05-09 21:09:36.405687
