Price,Cities,departure_time,arrival_time,layeover,Airline,Scraping_Time
"18,825","New Delhi to Bengaluru , 07 May",21:15,23:55,Non stop,Air India,46:17.6
"18,825","New Delhi to Bengaluru , 07 May",06:10,08:55,Non stop,Air India,46:17.6
"18,825","New Delhi to Bengaluru , 07 May",09:45,12:30,Non stop,Air India,46:17.6
"18,825","New Delhi to Bengaluru , 07 May",13:30,16:15,Non stop,Air India,46:17.6
"18,826","New Delhi to Bengaluru , 07 May",08:05,10:50,Non stop,Vistara,46:17.6
"18,826","New Delhi to Bengaluru , 07 May",14:15,17:05,Non stop,Vistara,46:17.6
"37,641","New Delhi to Bengaluru , 07 May",10:40,18:30,1 stop via Mumbai,Air India,46:17.6
"37,641","New Delhi to Bengaluru , 07 May",09:00,18:30,1 stop via Mumbai,Air India,46:17.6
"37,641","New Delhi to Bengaluru , 07 May",07:00,18:30,1 stop via Mumbai,Air India,46:17.6
"37,641","New Delhi to Bengaluru , 07 May",20:00,11:10,1 stop via Mumbai,Air India,46:17.6
"37,641","New Delhi to Bengaluru , 07 May",17:50,11:10,"2 stop via Aurangabad,Mumbai",Air India,46:17.6
"38,056","New Delhi to Bengaluru , 07 May",06:50,16:45,1 stop via Kolkata,Air India,46:17.6
"41,147","New Delhi to Bengaluru , 07 May",13:00,19:50,1 stop via Lucknow,Air India,46:17.6
"41,147","New Delhi to Bengaluru , 07 May",07:05,19:50,1 stop via Lucknow,Air India,46:17.6
"16,776","New Delhi to Hyderabad , 07 May",08:00,10:10,Non stop,Air India,46:32.6
"16,776","New Delhi to Hyderabad , 07 May",09:45,11:55,Non stop,Air India,46:32.6
"16,776","New Delhi to Hyderabad , 07 May",21:25,23:35,Non stop,Air India,46:32.6
"17,292","New Delhi to Hyderabad , 07 May",07:05,09:25,Non stop,Vistara,46:32.6
"18,972","New Delhi to Hyderabad , 07 May",14:45,17:00,Non stop,Vistara,46:32.6
"33,161","New Delhi to Hyderabad , 07 May",15:05,20:45,"2 stop via Indore,Mumbai",Air India,46:32.6
"33,161","New Delhi to Hyderabad , 07 May",10:40,20:45,1 stop via Mumbai,Air India,46:32.6
"33,161","New Delhi to Hyderabad , 07 May",09:00,20:45,1 stop via Mumbai,Air India,46:32.6
"33,161","New Delhi to Hyderabad , 07 May",07:00,20:45,1 stop via Mumbai,Air India,46:32.6
"35,816","New Delhi to Hyderabad , 07 May",21:15,12:25,"3 stop via Bengaluru,Kolkata,Bhubaneswar",Air India,46:32.6
"36,006","New Delhi to Hyderabad , 07 May",09:45,20:35,1 stop via Chennai,Air India,46:32.6
"36,006","New Delhi to Hyderabad , 07 May",06:00,20:35,1 stop via Chennai,Air India,46:32.6
"38,056","New Delhi to Hyderabad , 07 May",06:50,21:15,1 stop via Kolkata,Air India,46:32.6
"19,016","New Delhi to Chennai , 07 May",06:00,08:55,Non stop,Air India,46:35.3
"19,016","New Delhi to Chennai , 07 May",09:45,12:40,Non stop,Air India,46:35.3
"19,016","New Delhi to Chennai , 07 May",20:40,23:35,Non stop,Air India,46:35.3
"19,532","New Delhi to Chennai , 07 May",13:30,16:20,Non stop,Vistara,46:35.3
"33,307","New Delhi to Chennai , 07 May",20:00,10:55,1 stop via Mumbai,Air India,46:35.3
"33,307","New Delhi to Chennai , 07 May",19:00,10:55,1 stop via Mumbai,Air India,46:35.3
"33,307","New Delhi to Chennai , 07 May",17:50,10:55,"2 stop via Aurangabad,Mumbai",Air India,46:35.3
"33,766","New Delhi to Chennai , 07 May",09:45,22:35,1 stop via Hyderabad,Air India,46:35.3
"33,766","New Delhi to Chennai , 07 May",08:00,22:35,1 stop via Hyderabad,Air India,46:35.3
"37,407","New Delhi to Chennai , 07 May",15:30,11:30,1 stop via Mumbai,Vistara,46:35.3
"37,407","New Delhi to Chennai , 07 May",12:50,11:30,1 stop via Mumbai,Vistara,46:35.3
"38,056","New Delhi to Chennai , 07 May",06:50,17:05,1 stop via Kolkata,Air India,46:35.3
"52,212","New Delhi to Chennai , 07 May",07:00,16:15,"3 stop via Mumbai,Mangalore,Coimbatore",Air India,46:35.3
"53,310","New Delhi to Chennai , 07 May",13:30,10:55,"2 stop via Bengaluru,Mumbai",Air India,46:35.3
"53,310","New Delhi to Chennai , 07 May",09:45,10:55,"2 stop via Bengaluru,Mumbai",Air India,46:35.3
"15,465","New Delhi to Kolkata , 07 May",20:15,22:20,Non stop,Air India,46:55.2
"15,465","New Delhi to Kolkata , 07 May",06:50,09:00,Non stop,Air India,46:55.2
"15,465","New Delhi to Kolkata , 07 May",16:55,19:10,Non stop,Air India,46:55.2
"15,466","New Delhi to Kolkata , 07 May",07:30,09:35,Non stop,Vistara,46:55.2
"31,265","New Delhi to Kolkata , 07 May",12:00,18:35,"2 stop via Amritsar,Patna",Air India,46:55.2
