Price,Cities,departure_time,arrival_time,layeover,Airline,Scraping_Time
" 6,159","New Delhi to Mumbai , 28 May",12:50,15:00,Non stop,Vistara,2021-05-17 12:35:27.029711
" 6,159","New Delhi to Mumbai , 28 May",15:30,17:40,Non stop,Vistara,2021-05-17 12:35:27.029711
" 5,326","New Delhi to Mumbai , 28 May",20:10,06:35,1 stop via Ahmedabad,Spicejet,2021-05-17 12:35:27.029711
" 5,326","New Delhi to Mumbai , 28 May",18:15,15:05,1 stop via Dehradun,Spicejet,2021-05-17 12:35:27.029711
" 5,595","New Delhi to Mumbai , 28 May",18:45,21:05,Non stop,Spicejet,2021-05-17 12:35:27.029711
" 5,595","New Delhi to Mumbai , 28 May",19:45,22:05,Non stop,Spicejet,2021-05-17 12:35:27.029711
" 6,663","New Delhi to Bengaluru , 28 May",14:15,17:05,Non stop,Vistara,2021-05-17 12:36:08.468094
" 6,855","New Delhi to Bengaluru , 28 May",06:15,08:50,Non stop,Spicejet,2021-05-17 12:36:08.468094
" 6,855","New Delhi to Bengaluru , 28 May",20:05,22:55,Non stop,Spicejet,2021-05-17 12:36:08.468094
" 6,880","New Delhi to Bengaluru , 28 May",07:25,13:20,1 stop via Patna,Spicejet,2021-05-17 12:36:08.468094
" 6,880","New Delhi to Bengaluru , 28 May",07:00,16:25,1 stop via Goa,Spicejet,2021-05-17 12:36:08.468094
" 6,880","New Delhi to Bengaluru , 28 May",20:10,08:05,1 stop via Ahmedabad,Spicejet,2021-05-17 12:36:08.468094
" 5,319","New Delhi to Hyderabad , 28 May",14:45,17:00,Non stop,Vistara,2021-05-17 12:36:33.125517
" 5,363","New Delhi to Hyderabad , 28 May",14:50,20:40,1 stop via Jharsuguda,Spicejet,2021-05-17 12:36:33.125517
" 5,594","New Delhi to Hyderabad , 28 May",20:20,22:30,Non stop,Spicejet,2021-05-17 12:36:33.125517
" 5,594","New Delhi to Hyderabad , 28 May",16:35,20:30,1 stop via Pune,Spicejet,2021-05-17 12:36:33.125517
" 6,663","New Delhi to Chennai , 28 May",13:30,16:20,Non stop,Vistara,2021-05-17 12:37:18.630076
" 6,625","New Delhi to Chennai , 28 May",07:00,16:50,1 stop via Goa,Spicejet,2021-05-17 12:37:18.630076
" 6,625","New Delhi to Chennai , 28 May",20:20,06:55,1 stop via Hyderabad,Spicejet,2021-05-17 12:37:18.630076
" 6,855","New Delhi to Chennai , 28 May",18:55,21:35,Non stop,Spicejet,2021-05-17 12:37:18.630076
