Price,Cities,departure_time,arrival_time,layeover,Airline,Scraping_Time
" 4,850","Indore to New Delhi , 30 May",10:30,11:50,Non stop,Vistara,2021-05-18 17:09:22.350367
" 5,910","Srinagar to New Delhi , 30 May",12:50,14:30,Non stop,Vistara,2021-05-18 17:41:04.236478
" 5,176","Srinagar to New Delhi , 30 May",13:15,14:45,Non stop,Spicejet,2021-05-18 17:41:04.236478
" 5,176","Srinagar to New Delhi , 30 May",08:50,10:30,Non stop,Spicejet,2021-05-18 17:41:04.236478
" 5,176","Srinagar to New Delhi , 30 May",12:35,14:15,Non stop,Spicejet,2021-05-18 17:41:04.236478
" 5,176","Srinagar to New Delhi , 30 May",10:40,13:45,1 stop via Jammu,Spicejet,2021-05-18 17:41:04.236478
" 7,165","Srinagar to Mumbai , 30 May",11:35,14:55,Non stop,Spicejet,2021-05-18 17:41:29.011221
" 5,313","Ranchi to New Delhi , 30 May",20:15,22:15,Non stop,Vistara,2021-05-18 18:00:04.640115
" 5,586","Ranchi to New Delhi , 30 May",19:25,21:15,Non stop,Spicejet,2021-05-18 18:00:04.640115
" 6,919","Ranchi to Bengaluru , 30 May",19:25,08:50,1 stop via New Delhi,Spicejet,2021-05-18 18:01:14.103344
" 6,919","Ranchi to Bengaluru , 30 May",09:45,09:05,1 stop via Chennai,Spicejet,2021-05-18 18:01:14.103344
" 5,888","Ranchi to Chennai , 30 May",09:45,12:00,Non stop,Spicejet,2021-05-18 18:01:43.834831
" 7,984","Ranchi to Kolkata , 30 May",20:15,09:35,1 stop via New Delhi,Vistara,2021-05-18 18:02:05.099960
" 7,710","Ranchi to Guwahati , 30 May",19:25,12:45,1 stop via New Delhi,Spicejet,2021-05-18 18:03:06.079878
" 7,039","Ranchi to Lucknow , 30 May",20:15,14:50,1 stop via New Delhi,Vistara,2021-05-18 18:03:17.070485
" 7,984","Ranchi to Bhubaneswar , 30 May",20:15,09:05,1 stop via New Delhi,Vistara,2021-05-18 18:04:16.182397
" 7,185","Ranchi to Bagdogra , 30 May",20:15,09:45,1 stop via New Delhi,Vistara,2021-05-18 18:04:43.579127
" 6,848","Ranchi to Srinagar , 30 May",19:25,08:10,1 stop via New Delhi,Spicejet,2021-05-18 18:07:07.951023
" 8,095","Ranchi to Amritsar , 30 May",19:25,20:50,1 stop via New Delhi,Spicejet,2021-05-18 18:08:46.185308
" 4,411","Amritsar to New Delhi , 30 May",15:25,16:40,Non stop,Vistara,2021-05-18 18:11:15.005307
" 4,771","Amritsar to New Delhi , 30 May",21:20,22:30,Non stop,Spicejet,2021-05-18 18:11:15.005307
" 6,808","Amritsar to Mumbai , 30 May",21:20,09:35,1 stop via New Delhi,Spicejet,2021-05-18 18:12:04.991624
" 6,808","Amritsar to Mumbai , 30 May",18:55,10:35,1 stop via Jaipur,Spicejet,2021-05-18 18:12:04.991624
" 6,808","Amritsar to Mumbai , 30 May",07:50,06:35,1 stop via Ahmedabad,Spicejet,2021-05-18 18:12:04.991624
" 6,669","Amritsar to Bengaluru , 30 May",21:20,08:50,1 stop via New Delhi,Spicejet,2021-05-18 18:12:50.278511
" 6,669","Amritsar to Bengaluru , 30 May",07:50,08:05,1 stop via Ahmedabad,Spicejet,2021-05-18 18:12:50.278511
" 6,669","Amritsar to Bengaluru , 30 May",11:55,13:20,1 stop via Patna,Spicejet,2021-05-18 18:12:50.278511
" 9,844","Amritsar to Hyderabad , 30 May",21:20,22:30,1 stop via New Delhi,Spicejet,2021-05-18 18:13:15.085168
" 11,482","Amritsar to Hyderabad , 30 May",11:55,19:35,1 stop via Patna,Spicejet,2021-05-18 18:13:15.085168
" 6,691","Amritsar to Chennai , 30 May",11:55,23:10,1 stop via Patna,Spicejet,2021-05-18 18:13:37.799421
" 6,691","Amritsar to Chennai , 30 May",21:20,09:10,1 stop via New Delhi,Spicejet,2021-05-18 18:13:37.799421
" 6,691","Amritsar to Chennai , 30 May",07:50,22:10,1 stop via Ahmedabad,Spicejet,2021-05-18 18:13:37.799421
" 7,481","Amritsar to Kolkata , 30 May",15:25,09:35,1 stop via New Delhi,Vistara,2021-05-18 18:13:44.800698
