Price,Cities,departure_time,arrival_time,layeover,Airline,Scraping_Time
" 11,775","Lucknow to New Delhi , 27 May",15:25,16:35,Non stop,Vistara,2021-05-09 17:45:15.096462
" 11,875","Lucknow to New Delhi , 27 May",20:15,21:35,Non stop,Air India,2021-05-09 17:45:15.096462
" 11,875","Lucknow to New Delhi , 27 May",08:55,10:20,Non stop,Air India,2021-05-09 17:45:15.096462
" 47,581","Lucknow to New Delhi , 27 May",11:05,18:20,1 stop via Mumbai,Air India,2021-05-09 17:45:15.096462
" 47,581","Lucknow to New Delhi , 27 May",11:05,20:30,1 stop via Mumbai,Air India,2021-05-09 17:45:15.096462
" 47,581","Lucknow to New Delhi , 27 May",11:05,21:15,1 stop via Mumbai,Air India,2021-05-09 17:45:15.096462
" 59,565","Lucknow to New Delhi , 27 May",11:05,23:55,"2 stop via Mumbai,Ahmedabad",Air India,2021-05-09 17:45:15.096462
" 29,717","Lucknow to Mumbai , 27 May",08:55,18:15,"2 stop via New Delhi,Indore",Air India,2021-05-09 17:46:01.241272
" 29,717","Lucknow to Mumbai , 27 May",08:55,21:15,1 stop via New Delhi,Air India,2021-05-09 17:46:01.241272
" 29,717","Lucknow to Mumbai , 27 May",20:15,09:05,1 stop via New Delhi,Air India,2021-05-09 17:46:01.241272
" 29,717","Lucknow to Mumbai , 27 May",08:55,22:10,1 stop via New Delhi,Air India,2021-05-09 17:46:01.241272
" 29,717","Lucknow to Mumbai , 27 May",20:15,10:10,1 stop via New Delhi,Air India,2021-05-09 17:46:01.241272
" 29,717","Lucknow to Mumbai , 27 May",20:15,11:15,1 stop via New Delhi,Air India,2021-05-09 17:46:01.241272
" 29,739","Lucknow to Mumbai , 27 May",11:05,13:25,Non stop,Air India,2021-05-09 17:46:01.241272
" 35,160","Lucknow to Mumbai , 27 May",08:55,17:50,"2 stop via New Delhi,Udaipur",Air India,2021-05-09 17:46:01.241272
" 57,028","Lucknow to Mumbai , 27 May",08:55,23:25,"2 stop via New Delhi,Patna",Air India,2021-05-09 17:46:01.241272
" 57,028","Lucknow to Mumbai , 27 May",08:55,23:25,"2 stop via New Delhi,Patna",Air India,2021-05-09 17:46:01.241272
" 30,311","Lucknow to Bengaluru , 27 May",08:55,16:15,1 stop via New Delhi,Air India,2021-05-09 17:46:46.587703
" 30,311","Lucknow to Bengaluru , 27 May",20:15,08:55,1 stop via New Delhi,Air India,2021-05-09 17:46:46.587703
" 30,311","Lucknow to Bengaluru , 27 May",08:55,23:55,1 stop via New Delhi,Air India,2021-05-09 17:46:46.587703
" 49,149","Lucknow to Bengaluru , 27 May",11:05,18:30,1 stop via Mumbai,Air India,2021-05-09 17:46:46.587703
" 57,028","Lucknow to Bengaluru , 27 May",08:55,00:45,"2 stop via New Delhi,Patna",Air India,2021-05-09 17:46:46.587703
" 57,028","Lucknow to Bengaluru , 27 May",08:55,00:45,"2 stop via New Delhi,Patna",Air India,2021-05-09 17:46:46.587703
" 28,261","Lucknow to Hyderabad , 27 May",20:15,10:10,1 stop via New Delhi,Air India,2021-05-09 17:47:34.465890
" 44,647","Lucknow to Hyderabad , 27 May",08:55,20:45,"3 stop via New Delhi,Indore,Mumbai",Air India,2021-05-09 17:47:34.465890
" 44,669","Lucknow to Hyderabad , 27 May",11:05,20:45,1 stop via Mumbai,Air India,2021-05-09 17:47:34.465890
" 30,501","Lucknow to Chennai , 27 May",20:15,08:55,1 stop via New Delhi,Air India,2021-05-09 17:48:19.857263
" 30,501","Lucknow to Chennai , 27 May",08:55,23:35,1 stop via New Delhi,Air India,2021-05-09 17:48:19.857263
" 43,941","Lucknow to Chennai , 27 May",08:55,08:05,"2 stop via New Delhi,Bengaluru",Air India,2021-05-09 17:48:19.857263
" 44,792","Lucknow to Chennai , 27 May",08:55,10:55,"2 stop via New Delhi,Mumbai",Air India,2021-05-09 17:48:19.857263
" 49,541","Lucknow to Chennai , 27 May",20:15,17:05,"2 stop via New Delhi,Kolkata",Air India,2021-05-09 17:48:19.857263
" 26,951","Lucknow to Kolkata , 27 May",20:15,09:00,1 stop via New Delhi,Air India,2021-05-09 17:49:05.883924
" 26,951","Lucknow to Kolkata , 27 May",08:55,22:20,1 stop via New Delhi,Air India,2021-05-09 17:49:05.883924
" 42,750","Lucknow to Kolkata , 27 May",08:55,18:35,"3 stop via New Delhi,Amritsar,Patna",Air India,2021-05-09 17:49:05.883924
" 48,068","Lucknow to Kolkata , 27 May",08:55,18:35,"2 stop via New Delhi,Patna",Air India,2021-05-09 17:49:05.883924
" 52,901","Lucknow to Kolkata , 27 May",20:15,13:30,"2 stop via New Delhi,Bengaluru",Air India,2021-05-09 17:49:05.883924
" 33,335","Lucknow to Kochi , 27 May",08:55,17:20,1 stop via New Delhi,Air India,2021-05-09 17:49:45.177454
" 52,307","Lucknow to Kochi , 27 May",20:15,19:15,"2 stop via New Delhi,Mumbai",Air India,2021-05-09 17:49:45.177454
" 52,307","Lucknow to Kochi , 27 May",20:15,19:15,"2 stop via New Delhi,Mumbai",Air India,2021-05-09 17:49:45.177454
" 52,307","Lucknow to Kochi , 27 May",20:15,19:15,"2 stop via New Delhi,Mumbai",Air India,2021-05-09 17:49:45.177454
" 41,186","Lucknow to Goa , 27 May",08:55,14:40,1 stop via New Delhi,Air India,2021-05-09 17:50:08.361930
" 41,623","Lucknow to Goa , 27 May",08:55,06:50,"3 stop via New Delhi,Indore,Mumbai",Air India,2021-05-09 17:50:08.361930
" 28,597","Lucknow to Pune , 27 May",08:55,18:10,1 stop via New Delhi,Air India,2021-05-09 17:50:31.158892
" 28,597","Lucknow to Pune , 27 May",20:15,08:40,1 stop via New Delhi,Air India,2021-05-09 17:50:31.158892
" 28,597","Lucknow to Pune , 27 May",20:15,12:05,"2 stop via New Delhi,Bhopal",Air India,2021-05-09 17:50:31.158892
" 64,303","Lucknow to Pune , 27 May",11:05,08:40,"2 stop via Mumbai,New Delhi",Air India,2021-05-09 17:50:31.158892
" 64,303","Lucknow to Pune , 27 May",11:05,08:40,"2 stop via Mumbai,New Delhi",Air India,2021-05-09 17:50:31.158892
" 64,303","Lucknow to Pune , 27 May",11:05,08:40,"2 stop via Mumbai,New Delhi",Air India,2021-05-09 17:50:31.158892
" 27,329","Lucknow to Guwahati , 27 May",08:55,18:45,1 stop via New Delhi,Air India,2021-05-09 17:50:52.674015
" 27,329","Lucknow to Guwahati , 27 May",20:15,12:10,1 stop via New Delhi,Air India,2021-05-09 17:50:52.674015
" 50,067","Lucknow to Jaipur , 27 May",20:15,13:15,"2 stop via New Delhi,Mumbai",Air India,2021-05-09 17:51:20.836017
" 50,067","Lucknow to Jaipur , 27 May",20:15,13:15,"2 stop via New Delhi,Mumbai",Air India,2021-05-09 17:51:20.836017
" 59,621","Lucknow to Jaipur , 27 May",08:55,09:20,"2 stop via New Delhi,Bengaluru",Air India,2021-05-09 17:51:20.836017
" 59,911","Lucknow to Jaipur , 27 May",15:25,09:20,"2 stop via New Delhi,Bengaluru","Vistara, Air India",2021-05-09 17:51:20.836017
" 95,717","Lucknow to Jaipur , 27 May",11:05,09:20,"3 stop via Mumbai,New Delhi,Bengaluru",Air India,2021-05-09 17:51:20.836017
" 27,477","Lucknow to Patna , 27 May",08:55,15:20,1 stop via New Delhi,Air India,2021-05-09 17:51:44.331939
" 27,477","Lucknow to Patna , 27 May",08:55,18:25,1 stop via New Delhi,Air India,2021-05-09 17:51:44.331939
" 44,990","Lucknow to Patna , 27 May",08:55,17:00,"2 stop via New Delhi,Amritsar",Air India,2021-05-09 17:51:44.331939
" 47,301","Lucknow to Patna , 27 May",20:15,20:40,"2 stop via New Delhi,Kolkata",Air India,2021-05-09 17:51:44.331939
" 59,027","Lucknow to Patna , 27 May",08:55,10:20,"2 stop via New Delhi,Mumbai",Air India,2021-05-09 17:51:44.331939
" 59,621","Lucknow to Patna , 27 May",08:55,21:20,"2 stop via New Delhi,Bengaluru",Air India,2021-05-09 17:51:44.331939
" 59,621","Lucknow to Patna , 27 May",20:15,21:20,"2 stop via New Delhi,Bengaluru",Air India,2021-05-09 17:51:44.331939
" 32,315","Lucknow to Thiruvananthapuram , 27 May",08:55,20:30,1 stop via New Delhi,Air India,2021-05-09 17:52:07.039340
" 29,605","Lucknow to Bhubaneswar , 27 May",08:55,20:55,1 stop via New Delhi,Air India,2021-05-09 17:52:29.714419
" 52,307","Lucknow to Bhubaneswar , 27 May",20:15,14:25,"2 stop via New Delhi,Mumbai",Air India,2021-05-09 17:52:29.714419
" 52,307","Lucknow to Bhubaneswar , 27 May",20:15,14:25,"2 stop via New Delhi,Mumbai",Air India,2021-05-09 17:52:29.714419
" 52,307","Lucknow to Bhubaneswar , 27 May",20:15,14:25,"2 stop via New Delhi,Mumbai",Air India,2021-05-09 17:52:29.714419
" 52,901","Lucknow to Bhubaneswar , 27 May",20:15,14:00,"2 stop via New Delhi,Bengaluru",Air India,2021-05-09 17:52:29.714419
" 45,666","Lucknow to Kozhikode , 27 May",20:15,13:30,"2 stop via New Delhi,Kannur",Air India,2021-05-09 17:52:52.484299
" 50,067","Lucknow to Nagpur , 27 May",08:55,20:35,"3 stop via New Delhi,Indore,Mumbai",Air India,2021-05-09 17:53:38.220563
" 50,067","Lucknow to Nagpur , 27 May",08:55,07:20,"2 stop via New Delhi,Mumbai",Air India,2021-05-09 17:53:38.220563
" 50,067","Lucknow to Nagpur , 27 May",08:55,07:20,"3 stop via New Delhi,Indore,Mumbai",Air India,2021-05-09 17:53:38.220563
" 50,090","Lucknow to Nagpur , 27 May",11:05,20:35,1 stop via Mumbai,Air India,2021-05-09 17:53:38.220563
" 50,357","Lucknow to Nagpur , 27 May",15:25,07:20,"2 stop via New Delhi,Mumbai","Vistara, Air India",2021-05-09 17:53:38.220563
" 50,357","Lucknow to Nagpur , 27 May",15:25,07:20,"2 stop via New Delhi,Mumbai","Vistara, Air India",2021-05-09 17:53:38.220563
" 50,457","Lucknow to Nagpur , 27 May",08:55,07:20,"2 stop via New Delhi,Mumbai",Air India,2021-05-09 17:53:38.220563
