Price,Cities,departure_time,arrival_time,layeover,Airline,Scraping_Time
" 6,159","New Delhi to Mumbai , 26 May",12:50,15:00,Non stop,Vistara,2021-05-16 17:28:56.586200
" 6,159","New Delhi to Mumbai , 26 May",15:30,17:40,Non stop,Vistara,2021-05-16 17:28:56.586200
" 5,326","New Delhi to Mumbai , 26 May",07:00,15:05,1 stop via Dehradun,Spicejet,2021-05-16 17:28:56.586200
" 5,326","New Delhi to Mumbai , 26 May",20:10,06:35,1 stop via Ahmedabad,Spicejet,2021-05-16 17:28:56.586200
" 5,326","New Delhi to Mumbai , 26 May",18:15,15:05,1 stop via Dehradun,Spicejet,2021-05-16 17:28:56.586200
" 5,595","New Delhi to Mumbai , 26 May",07:20,09:35,Non stop,Spicejet,2021-05-16 17:28:56.586200
" 5,595","New Delhi to Mumbai , 26 May",18:45,21:05,Non stop,Spicejet,2021-05-16 17:28:56.586200
" 5,595","New Delhi to Mumbai , 26 May",19:45,22:05,Non stop,Spicejet,2021-05-16 17:28:56.586200
" 6,663","New Delhi to Bengaluru , 26 May",14:15,17:05,Non stop,Vistara,2021-05-16 17:29:23.712836
" 6,626","New Delhi to Bengaluru , 26 May",07:25,13:20,1 stop via Patna,Spicejet,2021-05-16 17:29:23.712836
" 6,855","New Delhi to Bengaluru , 26 May",06:15,08:50,Non stop,Spicejet,2021-05-16 17:29:23.712836
" 6,855","New Delhi to Bengaluru , 26 May",20:05,22:55,Non stop,Spicejet,2021-05-16 17:29:23.712836
" 5,319","New Delhi to Hyderabad , 26 May",14:45,17:00,Non stop,Vistara,2021-05-16 17:30:08.761705
" 5,363","New Delhi to Hyderabad , 26 May",14:50,20:40,1 stop via Jharsuguda,Spicejet,2021-05-16 17:30:08.761705
" 5,594","New Delhi to Hyderabad , 26 May",20:20,22:30,Non stop,Spicejet,2021-05-16 17:30:08.761705
" 5,594","New Delhi to Hyderabad , 26 May",16:35,20:30,1 stop via Pune,Spicejet,2021-05-16 17:30:08.761705
" 6,663","New Delhi to Chennai , 26 May",13:30,16:20,Non stop,Vistara,2021-05-16 17:30:46.652804
" 6,625","New Delhi to Chennai , 26 May",07:00,16:50,1 stop via Goa,Spicejet,2021-05-16 17:30:46.652804
" 6,625","New Delhi to Chennai , 26 May",20:20,06:55,1 stop via Hyderabad,Spicejet,2021-05-16 17:30:46.652804
" 6,625","New Delhi to Chennai , 26 May",08:40,21:25,1 stop via Pune,Spicejet,2021-05-16 17:30:46.652804
" 6,625","New Delhi to Chennai , 26 May",07:20,21:45,1 stop via Mumbai,Spicejet,2021-05-16 17:30:46.652804
" 6,625","New Delhi to Chennai , 26 May",06:15,20:55,1 stop via Bengaluru,Spicejet,2021-05-16 17:30:46.652804
" 6,625","New Delhi to Chennai , 26 May",20:10,22:10,1 stop via Ahmedabad,Spicejet,2021-05-16 17:30:46.652804
" 6,855","New Delhi to Chennai , 26 May",18:55,21:35,Non stop,Spicejet,2021-05-16 17:30:46.652804
" 6,855","New Delhi to Chennai , 26 May",06:10,09:10,Non stop,Spicejet,2021-05-16 17:30:46.652804
" 5,319","New Delhi to Kolkata , 26 May",07:30,09:35,Non stop,Vistara,2021-05-16 17:31:09.128529
" 5,369","New Delhi to Kolkata , 26 May",09:25,14:20,1 stop via Bagdogra,Spicejet,2021-05-16 17:31:09.128529
" 5,369","New Delhi to Kolkata , 26 May",13:10,18:05,1 stop via Darbhanga,Spicejet,2021-05-16 17:31:09.128529
" 5,369","New Delhi to Kolkata , 26 May",11:10,18:05,1 stop via Darbhanga,Spicejet,2021-05-16 17:31:09.128529
" 5,369","New Delhi to Kolkata , 26 May",20:20,21:15,1 stop via Hyderabad,Spicejet,2021-05-16 17:31:09.128529
" 5,595","New Delhi to Kolkata , 26 May",18:20,20:30,Non stop,Spicejet,2021-05-16 17:31:09.128529
" 5,595","New Delhi to Kolkata , 26 May",05:30,08:05,Non stop,Spicejet,2021-05-16 17:31:09.128529
" 7,895","New Delhi to Kochi , 26 May",15:40,18:50,Non stop,Vistara,2021-05-16 17:31:24.271288
" 5,669","New Delhi to Kochi , 26 May",19:45,20:05,1 stop via Mumbai,Spicejet,2021-05-16 17:31:24.271288
" 5,669","New Delhi to Kochi , 26 May",18:45,20:05,1 stop via Mumbai,Spicejet,2021-05-16 17:31:24.271288
" 9,743","New Delhi to Goa , 26 May",15:30,12:45,1 stop via Mumbai,Vistara,2021-05-16 17:31:42.895088
" 6,931","New Delhi to Goa , 26 May",06:15,11:05,1 stop via Bengaluru,Spicejet,2021-05-16 17:31:42.895088
" 6,931","New Delhi to Goa , 26 May",07:20,13:00,1 stop via Mumbai,Spicejet,2021-05-16 17:31:42.895088
" 6,931","New Delhi to Goa , 26 May",06:10,14:50,1 stop via Chennai,Spicejet,2021-05-16 17:31:42.895088
" 6,931","New Delhi to Goa , 26 May",20:05,11:05,1 stop via Bengaluru,Spicejet,2021-05-16 17:31:42.895088
" 6,931","New Delhi to Goa , 26 May",18:45,13:00,1 stop via Mumbai,Spicejet,2021-05-16 17:31:42.895088
" 6,931","New Delhi to Goa , 26 May",20:20,14:50,1 stop via Hyderabad,Spicejet,2021-05-16 17:31:42.895088
" 7,155","New Delhi to Goa , 26 May",07:00,09:25,Non stop,Spicejet,2021-05-16 17:31:42.895088
" 7,155","New Delhi to Goa , 26 May",12:00,14:25,Non stop,Spicejet,2021-05-16 17:31:42.895088
" 5,319","New Delhi to Pune , 26 May",10:25,12:35,Non stop,Vistara,2021-05-16 17:32:05.470926
" 5,370","New Delhi to Pune , 26 May",20:20,08:05,1 stop via Hyderabad,Spicejet,2021-05-16 17:32:05.470926
" 5,370","New Delhi to Pune , 26 May",05:45,18:35,1 stop via Ahmedabad,Spicejet,2021-05-16 17:32:05.470926
" 5,370","New Delhi to Pune , 26 May",20:10,18:35,1 stop via Ahmedabad,Spicejet,2021-05-16 17:32:05.470926
" 5,595","New Delhi to Pune , 26 May",08:40,10:45,Non stop,Spicejet,2021-05-16 17:32:05.470926
" 5,595","New Delhi to Pune , 26 May",16:35,18:55,Non stop,Spicejet,2021-05-16 17:32:05.470926
" 5,990","New Delhi to Guwahati , 26 May",09:40,12:05,Non stop,Vistara,2021-05-16 17:32:28.119337
" 6,131","New Delhi to Guwahati , 26 May",15:10,20:25,1 stop via Patna,Spicejet,2021-05-16 17:32:28.119337
" 6,131","New Delhi to Guwahati , 26 May",07:25,20:25,1 stop via Patna,Spicejet,2021-05-16 17:32:28.119337
" 6,131","New Delhi to Guwahati , 26 May",09:20,09:10,1 stop via Durgapur,Spicejet,2021-05-16 17:32:28.119337
" 6,131","New Delhi to Guwahati , 26 May",19:10,20:25,1 stop via Patna,Spicejet,2021-05-16 17:32:28.119337
" 6,589","New Delhi to Guwahati , 26 May",10:15,12:45,Non stop,Spicejet,2021-05-16 17:32:28.119337
" 6,589","New Delhi to Guwahati , 26 May",18:00,20:30,Non stop,Spicejet,2021-05-16 17:32:28.119337
" 3,975","New Delhi to Lucknow , 26 May",13:35,14:50,Non stop,Vistara,2021-05-16 17:32:51.061980
" 4,965","New Delhi to Patna , 26 May",07:25,09:00,Non stop,Spicejet,2021-05-16 17:33:33.759605
" 4,965","New Delhi to Patna , 26 May",19:10,20:50,Non stop,Spicejet,2021-05-16 17:33:33.759605
" 4,965","New Delhi to Patna , 26 May",15:10,16:55,Non stop,Spicejet,2021-05-16 17:33:33.759605
" 5,319","New Delhi to Bhubaneswar , 26 May",07:00,09:05,Non stop,Vistara,2021-05-16 17:34:19.318581
" 4,790","New Delhi to Bagdogra , 26 May",07:50,09:45,Non stop,Vistara,2021-05-16 17:35:01.492131
" 5,389","New Delhi to Bagdogra , 26 May",13:10,15:00,Non stop,Spicejet,2021-05-16 17:35:01.492131
" 5,389","New Delhi to Bagdogra , 26 May",09:25,11:35,Non stop,Spicejet,2021-05-16 17:35:01.492131
