Price,Cities,departure_time,arrival_time,layeover,Airline,Scraping_Time
" 13,976","New Delhi to Mumbai , 17 May",12:50,15:00,Non stop,Vistara,2021-05-06 08:58:13.207326
" 13,976","New Delhi to Mumbai , 17 May",15:30,17:40,Non stop,Vistara,2021-05-06 08:58:13.207326
" 18,232","New Delhi to Mumbai , 17 May",07:00,09:05,Non stop,Air India,2021-05-06 08:58:13.207326
" 18,232","New Delhi to Mumbai , 17 May",08:00,10:10,Non stop,Air India,2021-05-06 08:58:13.207326
" 18,232","New Delhi to Mumbai , 17 May",10:40,12:50,Non stop,Air India,2021-05-06 08:58:13.207326
" 18,232","New Delhi to Mumbai , 17 May",20:00,22:10,Non stop,Air India,2021-05-06 08:58:13.207326
" 18,232","New Delhi to Mumbai , 17 May",09:00,11:15,Non stop,Air India,2021-05-06 08:58:13.207326
" 18,232","New Delhi to Mumbai , 17 May",19:00,21:15,Non stop,Air India,2021-05-06 08:58:13.207326
" 18,232","New Delhi to Mumbai , 17 May",15:05,18:15,1 stop via Indore,Air India,2021-05-06 08:58:13.207326
" 18,232","New Delhi to Mumbai , 17 May",17:50,21:35,1 stop via Aurangabad,Air India,2021-05-06 08:58:13.207326
" 26,912","New Delhi to Mumbai , 17 May",10:15,15:40,1 stop via Varanasi,Air India,2021-05-06 08:58:13.207326
" 27,551","New Delhi to Mumbai , 17 May",13:20,18:20,1 stop via Varanasi,Vistara,2021-05-06 08:58:13.207326
" 31,705","New Delhi to Mumbai , 17 May",21:25,09:40,1 stop via Hyderabad,Air India,2021-05-06 08:58:13.207326
" 31,705","New Delhi to Mumbai , 17 May",09:45,23:30,1 stop via Hyderabad,Air India,2021-05-06 08:58:13.207326
" 31,705","New Delhi to Mumbai , 17 May",08:20,23:30,1 stop via Hyderabad,Air India,2021-05-06 08:58:13.207326
" 33,900","New Delhi to Mumbai , 17 May",06:50,19:45,1 stop via Kolkata,Air India,2021-05-06 08:58:13.207326
" 33,900","New Delhi to Mumbai , 17 May",05:15,19:45,"2 stop via Surat,Kolkata",Air India,2021-05-06 08:58:13.207326
" 33,902","New Delhi to Mumbai , 17 May",07:30,13:00,1 stop via Kolkata,Vistara,2021-05-06 08:58:13.207326
" 34,091","New Delhi to Mumbai , 17 May",09:45,17:05,1 stop via Chennai,Air India,2021-05-06 08:58:13.207326
" 34,091","New Delhi to Mumbai , 17 May",06:00,17:05,1 stop via Chennai,Air India,2021-05-06 08:58:13.207326
" 34,371","New Delhi to Mumbai , 17 May",12:00,15:50,1 stop via Jaipur,Air India,2021-05-06 08:58:13.207326
" 34,519","New Delhi to Mumbai , 17 May",05:55,09:40,1 stop via Bhopal,Air India,2021-05-06 08:58:13.207326
" 38,235","New Delhi to Mumbai , 17 May",21:15,08:35,1 stop via Bengaluru,Air India,2021-05-06 08:58:13.207326
" 41,147","New Delhi to Mumbai , 17 May",07:05,13:25,1 stop via Lucknow,Air India,2021-05-06 08:58:13.207326
" 41,239","New Delhi to Mumbai , 17 May",12:50,19:15,1 stop via Rajkot,Air India,2021-05-06 08:58:13.207326
" 44,833","New Delhi to Mumbai , 17 May",14:10,22:20,1 stop via Kochi,Air India,2021-05-06 08:58:13.207326
" 18,825","New Delhi to Bengaluru , 17 May",21:15,23:55,Non stop,Air India,2021-05-06 08:58:35.933321
" 18,825","New Delhi to Bengaluru , 17 May",06:10,08:55,Non stop,Air India,2021-05-06 08:58:35.933321
" 18,825","New Delhi to Bengaluru , 17 May",09:45,12:30,Non stop,Air India,2021-05-06 08:58:35.933321
" 18,825","New Delhi to Bengaluru , 17 May",13:30,16:15,Non stop,Air India,2021-05-06 08:58:35.933321
" 18,826","New Delhi to Bengaluru , 17 May",14:15,17:05,Non stop,Vistara,2021-05-06 08:58:35.933321
" 37,641","New Delhi to Bengaluru , 17 May",20:00,11:10,1 stop via Mumbai,Air India,2021-05-06 08:58:35.933321
" 37,641","New Delhi to Bengaluru , 17 May",17:50,11:10,"2 stop via Aurangabad,Mumbai",Air India,2021-05-06 08:58:35.933321
" 38,056","New Delhi to Bengaluru , 17 May",06:50,16:45,1 stop via Kolkata,Air India,2021-05-06 08:58:35.933321
" 38,056","New Delhi to Bengaluru , 17 May",05:15,16:45,"2 stop via Surat,Kolkata",Air India,2021-05-06 08:58:35.933321
" 45,543","New Delhi to Bengaluru , 17 May",16:45,00:45,1 stop via Patna,Air India,2021-05-06 08:58:35.933321
" 45,543","New Delhi to Bengaluru , 17 May",13:45,00:45,1 stop via Patna,Air India,2021-05-06 08:58:35.933321
" 16,776","New Delhi to Hyderabad , 17 May",08:20,10:30,Non stop,Air India,2021-05-06 08:58:58.613671
" 16,776","New Delhi to Hyderabad , 17 May",09:45,11:55,Non stop,Air India,2021-05-06 08:58:58.613671
" 16,776","New Delhi to Hyderabad , 17 May",21:25,23:35,Non stop,Air India,2021-05-06 08:58:58.613671
" 17,292","New Delhi to Hyderabad , 17 May",14:45,17:00,Non stop,Vistara,2021-05-06 08:58:58.613671
" 33,161","New Delhi to Hyderabad , 17 May",15:05,20:45,"2 stop via Indore,Mumbai",Air India,2021-05-06 08:58:58.613671
" 33,161","New Delhi to Hyderabad , 17 May",10:40,20:45,1 stop via Mumbai,Air India,2021-05-06 08:58:58.613671
" 33,161","New Delhi to Hyderabad , 17 May",20:00,07:15,1 stop via Mumbai,Air India,2021-05-06 08:58:58.613671
" 33,161","New Delhi to Hyderabad , 17 May",09:00,20:45,1 stop via Mumbai,Air India,2021-05-06 08:58:58.613671
" 33,161","New Delhi to Hyderabad , 17 May",19:00,07:15,1 stop via Mumbai,Air India,2021-05-06 08:58:58.613671
" 33,161","New Delhi to Hyderabad , 17 May",08:00,20:45,1 stop via Mumbai,Air India,2021-05-06 08:58:58.613671
" 33,161","New Delhi to Hyderabad , 17 May",17:50,07:15,"2 stop via Aurangabad,Mumbai",Air India,2021-05-06 08:58:58.613671
" 33,161","New Delhi to Hyderabad , 17 May",07:00,20:45,1 stop via Mumbai,Air India,2021-05-06 08:58:58.613671
" 33,161","New Delhi to Hyderabad , 17 May",15:05,07:15,"2 stop via Indore,Mumbai",Air India,2021-05-06 08:58:58.613671
" 35,816","New Delhi to Hyderabad , 17 May",21:15,12:25,"3 stop via Bengaluru,Kolkata,Bhubaneswar",Air India,2021-05-06 08:58:58.613671
" 36,006","New Delhi to Hyderabad , 17 May",09:45,20:35,1 stop via Chennai,Air India,2021-05-06 08:58:58.613671
" 36,006","New Delhi to Hyderabad , 17 May",06:00,20:35,1 stop via Chennai,Air India,2021-05-06 08:58:58.613671
" 38,056","New Delhi to Hyderabad , 17 May",06:50,21:15,1 stop via Kolkata,Air India,2021-05-06 08:58:58.613671
" 38,056","New Delhi to Hyderabad , 17 May",05:15,21:15,"2 stop via Surat,Kolkata",Air India,2021-05-06 08:58:58.613671
" 38,056","New Delhi to Hyderabad , 17 May",20:15,12:25,"2 stop via Kolkata,Bhubaneswar",Air India,2021-05-06 08:58:58.613671
" 19,016","New Delhi to Chennai , 17 May",06:00,08:55,Non stop,Air India,2021-05-06 08:59:21.437818
" 19,016","New Delhi to Chennai , 17 May",09:45,12:40,Non stop,Air India,2021-05-06 08:59:21.437818
" 19,016","New Delhi to Chennai , 17 May",20:40,23:35,Non stop,Air India,2021-05-06 08:59:21.437818
" 19,532","New Delhi to Chennai , 17 May",13:30,16:20,Non stop,Vistara,2021-05-06 08:59:21.437818
" 33,307","New Delhi to Chennai , 17 May",20:00,10:55,1 stop via Mumbai,Air India,2021-05-06 08:59:21.437818
" 33,307","New Delhi to Chennai , 17 May",19:00,10:55,1 stop via Mumbai,Air India,2021-05-06 08:59:21.437818
" 33,307","New Delhi to Chennai , 17 May",17:50,10:55,"2 stop via Aurangabad,Mumbai",Air India,2021-05-06 08:59:21.437818
" 33,766","New Delhi to Chennai , 17 May",09:45,22:35,1 stop via Hyderabad,Air India,2021-05-06 08:59:21.437818
" 33,766","New Delhi to Chennai , 17 May",08:20,22:35,1 stop via Hyderabad,Air India,2021-05-06 08:59:21.437818
" 38,056","New Delhi to Chennai , 17 May",06:50,17:05,1 stop via Kolkata,Air India,2021-05-06 08:59:21.437818
" 38,056","New Delhi to Chennai , 17 May",05:15,17:05,"2 stop via Surat,Kolkata",Air India,2021-05-06 08:59:21.437818
" 52,212","New Delhi to Chennai , 17 May",07:00,16:15,"3 stop via Mumbai,Mangalore,Coimbatore",Air India,2021-05-06 08:59:21.437818
" 65,991","New Delhi to Chennai , 17 May",05:25,17:05,"2 stop via Agartala,Kolkata",Air India,2021-05-06 08:59:21.437818
" 15,465","New Delhi to Kolkata , 17 May",20:15,22:20,Non stop,Air India,2021-05-06 08:59:44.100361
" 15,465","New Delhi to Kolkata , 17 May",06:50,09:00,Non stop,Air India,2021-05-06 08:59:44.100361
" 15,465","New Delhi to Kolkata , 17 May",05:15,11:05,1 stop via Surat,Air India,2021-05-06 08:59:44.100361
" 15,466","New Delhi to Kolkata , 17 May",07:30,09:35,Non stop,Vistara,2021-05-06 08:59:44.100361
" 36,667","New Delhi to Kolkata , 17 May",15:05,23:15,"2 stop via Indore,Mumbai",Air India,2021-05-06 08:59:44.100361
" 36,667","New Delhi to Kolkata , 17 May",10:40,23:15,1 stop via Mumbai,Air India,2021-05-06 08:59:44.100361
" 36,667","New Delhi to Kolkata , 17 May",09:00,23:15,1 stop via Mumbai,Air India,2021-05-06 08:59:44.100361
" 36,667","New Delhi to Kolkata , 17 May",08:00,23:15,1 stop via Mumbai,Air India,2021-05-06 08:59:44.100361
