Price,Cities,departure_time,arrival_time,layeover,Airline,Scraping_Time
" 13,976","New Delhi to Mumbai , 13 May",12:50,15:00,Non stop,Vistara,2021-05-05 15:34:10.356590
" 13,976","New Delhi to Mumbai , 13 May",15:30,17:40,Non stop,Vistara,2021-05-05 15:34:10.356590
" 18,232","New Delhi to Mumbai , 13 May",07:00,09:05,Non stop,Air India,2021-05-05 15:34:10.356590
" 18,232","New Delhi to Mumbai , 13 May",10:40,12:50,Non stop,Air India,2021-05-05 15:34:10.356590
" 18,232","New Delhi to Mumbai , 13 May",20:00,22:10,Non stop,Air India,2021-05-05 15:34:10.356590
" 18,232","New Delhi to Mumbai , 13 May",09:00,11:15,Non stop,Air India,2021-05-05 15:34:10.356590
" 18,232","New Delhi to Mumbai , 13 May",19:00,21:15,Non stop,Air India,2021-05-05 15:34:10.356590
" 18,232","New Delhi to Mumbai , 13 May",15:05,18:15,1 stop via Indore,Air India,2021-05-05 15:34:10.356590
" 23,675","New Delhi to Mumbai , 13 May",13:20,17:50,1 stop via Udaipur,Air India,2021-05-05 15:34:10.356590
" 26,912","New Delhi to Mumbai , 13 May",10:15,15:40,1 stop via Varanasi,Air India,2021-05-05 15:34:10.356590
" 27,551","New Delhi to Mumbai , 13 May",13:20,18:20,1 stop via Varanasi,Vistara,2021-05-05 15:34:10.356590
" 31,705","New Delhi to Mumbai , 13 May",21:25,09:40,1 stop via Hyderabad,Air India,2021-05-05 15:34:10.356590
" 31,705","New Delhi to Mumbai , 13 May",09:45,23:30,1 stop via Hyderabad,Air India,2021-05-05 15:34:10.356590
" 31,705","New Delhi to Mumbai , 13 May",08:00,23:30,1 stop via Hyderabad,Air India,2021-05-05 15:34:10.356590
" 33,900","New Delhi to Mumbai , 13 May",06:50,23:25,"2 stop via Kolkata,Patna",Air India,2021-05-05 15:34:10.356590
" 34,091","New Delhi to Mumbai , 13 May",09:45,17:05,1 stop via Chennai,Air India,2021-05-05 15:34:10.356590
" 34,091","New Delhi to Mumbai , 13 May",06:00,17:05,1 stop via Chennai,Air India,2021-05-05 15:34:10.356590
" 38,235","New Delhi to Mumbai , 13 May",13:30,21:05,1 stop via Bengaluru,Air India,2021-05-05 15:34:10.356590
" 38,235","New Delhi to Mumbai , 13 May",09:45,21:05,1 stop via Bengaluru,Air India,2021-05-05 15:34:10.356590
" 38,235","New Delhi to Mumbai , 13 May",21:15,08:35,1 stop via Bengaluru,Air India,2021-05-05 15:34:10.356590
" 38,235","New Delhi to Mumbai , 13 May",06:10,21:05,1 stop via Bengaluru,Air India,2021-05-05 15:34:10.356590
" 41,147","New Delhi to Mumbai , 13 May",07:05,13:25,1 stop via Lucknow,Air India,2021-05-05 15:34:10.356590
" 41,239","New Delhi to Mumbai , 13 May",12:50,19:15,1 stop via Rajkot,Air India,2021-05-05 15:34:10.356590
" 18,825","New Delhi to Bengaluru , 13 May",21:15,23:55,Non stop,Air India,2021-05-05 15:34:33.303424
" 18,825","New Delhi to Bengaluru , 13 May",06:10,08:55,Non stop,Air India,2021-05-05 15:34:33.303424
" 18,825","New Delhi to Bengaluru , 13 May",09:45,12:30,Non stop,Air India,2021-05-05 15:34:33.303424
" 18,825","New Delhi to Bengaluru , 13 May",13:30,16:15,Non stop,Air India,2021-05-05 15:34:33.303424
