Price,Cities,departure_time,arrival_time,layeover,Airline,Scraping_Time
" 4,014","Lucknow to New Delhi , 30 May",15:25,16:35,Non stop,Vistara,2021-05-18 13:06:09.824495
" 6,719","Lucknow to Patna , 30 May",15:25,19:55,1 stop via New Delhi,Vistara,2021-05-18 13:09:47.735198
" 5,046","Jaipur to Mumbai , 30 May",09:00,06:35,1 stop via Ahmedabad,Spicejet,2021-05-18 13:18:07.283387
" 5,276","Jaipur to Mumbai , 30 May",08:40,10:35,Non stop,Spicejet,2021-05-18 13:18:07.283387
" 7,238","Jaipur to Bengaluru , 30 May",08:40,23:30,1 stop via Mumbai,Spicejet,2021-05-18 13:18:29.686689
" 7,238","Jaipur to Bengaluru , 30 May",09:00,08:05,1 stop via Ahmedabad,Spicejet,2021-05-18 13:18:29.686689
" 7,165","Jaipur to Chennai , 30 May",16:35,22:35,1 stop via Guwahati,Spicejet,2021-05-18 13:19:30.940550
" 7,240","Jaipur to Chennai , 30 May",08:40,21:45,1 stop via Mumbai,Spicejet,2021-05-18 13:19:30.940550
" 7,240","Jaipur to Chennai , 30 May",09:00,22:10,1 stop via Ahmedabad,Spicejet,2021-05-18 13:19:30.940550
" 7,240","Jaipur to Chennai , 30 May",08:40,08:00,1 stop via Mumbai,Spicejet,2021-05-18 13:19:30.940550
" 7,467","Jaipur to Kochi , 30 May",08:40,20:05,1 stop via Mumbai,Spicejet,2021-05-18 13:21:55.870994
" 5,979","Jaipur to Goa , 30 May",08:40,17:05,1 stop via Mumbai,Spicejet,2021-05-18 13:23:18.727521
" 5,979","Jaipur to Goa , 30 May",09:00,17:30,1 stop via Ahmedabad,Spicejet,2021-05-18 13:23:18.727521
" 5,577","Jaipur to Pune , 30 May",09:00,18:35,1 stop via Ahmedabad,Spicejet,2021-05-18 13:24:43.329432
" 6,600","Jaipur to Guwahati , 30 May",16:35,19:25,Non stop,Spicejet,2021-05-18 13:25:50.924040
