Price,Cities,departure_time,arrival_time,layeover,Airline,Scraping_Time
" 7,892","Kochi to New Delhi , 28 May",19:30,22:40,Non stop,Vistara,2021-05-17 13:57:38.056665
" 9,677","Kochi to Kolkata , 28 May",19:30,08:20,1 stop via New Delhi,Vistara,2021-05-17 13:59:10.256255
" 9,395","Kochi to Guwahati , 28 May",19:30,12:05,1 stop via New Delhi,Vistara,2021-05-17 14:00:14.781529
" 9,677","Kochi to Bhubaneswar , 28 May",19:30,09:05,1 stop via New Delhi,Vistara,2021-05-17 14:01:45.556595
" 8,615","Kochi to Bagdogra , 28 May",19:30,09:45,1 stop via New Delhi,Vistara,2021-05-17 14:02:30.451590
" 9,310","Kochi to Raipur , 28 May",19:30,08:20,1 stop via New Delhi,Vistara,2021-05-17 14:05:28.107494
" 6,865","Goa to New Delhi , 28 May",14:30,17:05,Non stop,Vistara,2021-05-17 14:06:37.093487
" 6,282","Goa to New Delhi , 28 May",17:35,23:10,1 stop via Mumbai,Spicejet,2021-05-17 14:06:37.093487
" 6,282","Goa to New Delhi , 28 May",13:30,23:10,1 stop via Mumbai,Spicejet,2021-05-17 14:06:37.093487
" 6,282","Goa to New Delhi , 28 May",11:25,23:30,1 stop via Hyderabad,Spicejet,2021-05-17 14:06:37.093487
" 7,357","Goa to New Delhi , 28 May",09:55,12:25,Non stop,Spicejet,2021-05-17 14:06:37.093487
" 7,357","Goa to New Delhi , 28 May",15:00,17:45,Non stop,Spicejet,2021-05-17 14:06:37.093487
" 3,477","Goa to Mumbai , 28 May",13:20,14:45,Non stop,Vistara,2021-05-17 14:06:59.656453
" 12,240","Goa to Mumbai , 28 May",14:30,15:00,1 stop via New Delhi,Vistara,2021-05-17 14:06:59.656453
" 3,904","Goa to Mumbai , 28 May",13:30,14:55,Non stop,Spicejet,2021-05-17 14:06:59.656453
" 3,904","Goa to Mumbai , 28 May",17:35,19:10,Non stop,Spicejet,2021-05-17 14:06:59.656453
" 4,837","Goa to Bengaluru , 28 May",15:15,16:25,Non stop,Spicejet,2021-05-17 14:07:19.093136
" 4,836","Goa to Hyderabad , 28 May",11:25,12:55,Non stop,Spicejet,2021-05-17 14:07:41.816467
" 5,239","Goa to Chennai , 28 May",15:15,20:55,1 stop via Bengaluru,Spicejet,2021-05-17 14:08:04.620738
" 5,239","Goa to Chennai , 28 May",11:25,22:05,1 stop via Hyderabad,Spicejet,2021-05-17 14:08:04.620738
" 5,239","Goa to Chennai , 28 May",11:25,06:55,1 stop via Hyderabad,Spicejet,2021-05-17 14:08:04.620738
" 5,466","Goa to Chennai , 28 May",15:20,16:50,Non stop,Spicejet,2021-05-17 14:08:04.620738
" 15,292","Goa to Kolkata , 28 May",13:20,08:20,"2 stop via Mumbai,New Delhi",Vistara,2021-05-17 14:08:27.102158
" 6,911","Goa to Kolkata , 28 May",13:30,18:55,1 stop via Mumbai,Spicejet,2021-05-17 14:08:27.102158
" 6,911","Goa to Kolkata , 28 May",15:15,20:40,1 stop via Bengaluru,Spicejet,2021-05-17 14:08:27.102158
" 14,917","Goa to Guwahati , 28 May",13:20,12:05,"2 stop via Mumbai,New Delhi",Vistara,2021-05-17 14:09:34.753238
" 6,878","Goa to Guwahati , 28 May",09:55,20:30,1 stop via New Delhi,Spicejet,2021-05-17 14:09:34.753238
" 6,878","Goa to Guwahati , 28 May",15:20,10:50,1 stop via Chennai,Spicejet,2021-05-17 14:09:34.753238
" 6,878","Goa to Guwahati , 28 May",15:00,12:45,1 stop via New Delhi,Spicejet,2021-05-17 14:09:34.753238
" 6,878","Goa to Guwahati , 28 May",17:35,16:45,1 stop via Mumbai,Spicejet,2021-05-17 14:09:34.753238
" 6,878","Goa to Guwahati , 28 May",09:55,12:45,1 stop via New Delhi,Spicejet,2021-05-17 14:09:34.753238
" 5,867","Goa to Jaipur , 28 May",17:35,08:05,1 stop via Mumbai,Spicejet,2021-05-17 14:10:33.632884
