Price,Cities,departure_time,arrival_time,layeover,Airline,Scraping_Time
" 13,976","New Delhi to Mumbai , 31 May",15:30,17:40,Non stop,Vistara,2021-05-10 11:46:00.519021
" 18,232","New Delhi to Mumbai , 31 May",07:00,09:05,Non stop,Air India,2021-05-10 11:46:00.519021
" 18,232","New Delhi to Mumbai , 31 May",08:00,10:10,Non stop,Air India,2021-05-10 11:46:00.519021
" 18,232","New Delhi to Mumbai , 31 May",10:40,12:50,Non stop,Air India,2021-05-10 11:46:00.519021
" 18,232","New Delhi to Mumbai , 31 May",20:00,22:10,Non stop,Air India,2021-05-10 11:46:00.519021
" 18,232","New Delhi to Mumbai , 31 May",09:00,11:15,Non stop,Air India,2021-05-10 11:46:00.519021
" 18,232","New Delhi to Mumbai , 31 May",19:00,21:15,Non stop,Air India,2021-05-10 11:46:00.519021
" 18,232","New Delhi to Mumbai , 31 May",15:05,18:15,1 stop via Indore,Air India,2021-05-10 11:46:00.519021
" 18,232","New Delhi to Mumbai , 31 May",17:50,21:35,1 stop via Aurangabad,Air India,2021-05-10 11:46:00.519021
" 26,766","New Delhi to Mumbai , 31 May",20:10,08:30,1 stop via Ahmedabad,Air India,2021-05-10 11:46:00.519021
" 26,912","New Delhi to Mumbai , 31 May",10:15,15:40,1 stop via Varanasi,Air India,2021-05-10 11:46:00.519021
" 29,656","New Delhi to Mumbai , 31 May",12:50,15:00,Non stop,Vistara,2021-05-10 11:46:00.519021
" 31,705","New Delhi to Mumbai , 31 May",08:20,23:30,1 stop via Hyderabad,Air India,2021-05-10 11:46:00.519021
" 34,091","New Delhi to Mumbai , 31 May",09:45,17:05,1 stop via Chennai,Air India,2021-05-10 11:46:00.519021
" 34,091","New Delhi to Mumbai , 31 May",06:00,17:05,1 stop via Chennai,Air India,2021-05-10 11:46:00.519021
" 34,091","New Delhi to Mumbai , 31 May",20:40,08:05,1 stop via Chennai,Air India,2021-05-10 11:46:00.519021
" 34,371","New Delhi to Mumbai , 31 May",12:00,15:50,1 stop via Jaipur,Air India,2021-05-10 11:46:00.519021
" 38,224","New Delhi to Mumbai , 31 May",21:15,08:35,1 stop via Bengaluru,Air India,2021-05-10 11:46:00.519021
" 41,147","New Delhi to Mumbai , 31 May",07:05,13:25,1 stop via Lucknow,Air India,2021-05-10 11:46:00.519021
" 18,825","New Delhi to Bengaluru , 31 May",21:15,23:55,Non stop,Air India,2021-05-10 11:46:45.946940
" 18,825","New Delhi to Bengaluru , 31 May",06:10,08:55,Non stop,Air India,2021-05-10 11:46:45.946940
" 18,825","New Delhi to Bengaluru , 31 May",09:45,12:30,Non stop,Air India,2021-05-10 11:46:45.946940
" 18,825","New Delhi to Bengaluru , 31 May",13:30,16:15,Non stop,Air India,2021-05-10 11:46:45.946940
" 37,630","New Delhi to Bengaluru , 31 May",20:00,11:10,1 stop via Mumbai,Air India,2021-05-10 11:46:45.946940
" 37,630","New Delhi to Bengaluru , 31 May",17:50,11:10,"2 stop via Aurangabad,Mumbai",Air India,2021-05-10 11:46:45.946940
" 38,056","New Delhi to Bengaluru , 31 May",06:50,16:45,1 stop via Kolkata,Air India,2021-05-10 11:46:45.946940
" 38,056","New Delhi to Bengaluru , 31 May",05:15,16:45,"2 stop via Surat,Kolkata",Air India,2021-05-10 11:46:45.946940
" 45,543","New Delhi to Bengaluru , 31 May",16:45,00:45,1 stop via Patna,Air India,2021-05-10 11:46:45.946940
" 45,543","New Delhi to Bengaluru , 31 May",13:45,00:45,1 stop via Patna,Air India,2021-05-10 11:46:45.946940
" 16,776","New Delhi to Hyderabad , 31 May",08:20,10:30,Non stop,Air India,2021-05-10 11:47:10.948257
" 17,292","New Delhi to Hyderabad , 31 May",14:45,17:00,Non stop,Vistara,2021-05-10 11:47:10.948257
" 32,366","New Delhi to Hyderabad , 31 May",21:15,12:25,"3 stop via Bengaluru,Kolkata,Bhubaneswar",Air India,2021-05-10 11:47:10.948257
" 32,848","New Delhi to Hyderabad , 31 May",20:00,07:15,1 stop via Mumbai,Air India,2021-05-10 11:47:10.948257
" 32,848","New Delhi to Hyderabad , 31 May",19:00,07:15,1 stop via Mumbai,Air India,2021-05-10 11:47:10.948257
" 32,848","New Delhi to Hyderabad , 31 May",17:50,07:15,"2 stop via Aurangabad,Mumbai",Air India,2021-05-10 11:47:10.948257
" 32,848","New Delhi to Hyderabad , 31 May",15:05,07:15,"2 stop via Indore,Mumbai",Air India,2021-05-10 11:47:10.948257
" 33,161","New Delhi to Hyderabad , 31 May",15:05,20:45,"2 stop via Indore,Mumbai",Air India,2021-05-10 11:47:10.948257
